year,kpi,doncode,value
2014,KPI_ReachDRER_CPD,DME001,0
2014,KPI_ReachDRER_CPD,DMG001,143688
2014,KPI_ReachDRER_CPD,DMK001,3800
2014,KPI_ReachDRER_CPD,DML001,1394
2014,KPI_ReachDRER_CPD,DMM001,70406
2014,KPI_ReachDRER_CPD,DMN001,790
2014,KPI_ReachDRER_CPD,DMR001,50000
2014,KPI_ReachDRER_CPD,DMT001,20
2014,KPI_ReachDRER_CPD,DMU001,150
2014,KPI_ReachDRER_CPD,DMV001,153379
2014,KPI_ReachDRER_CPD,DMW001,1100000
2014,KPI_ReachDRER_CPD,DMX001,302000
2014,KPI_ReachDRER_CPD,DMY001,10000
2014,KPI_ReachDRER_CPD,DMZ001,16615
2014,KPI_ReachDRER_CPD,DNA001,44793
2014,KPI_ReachDRER_CPD,DNE001,427323
2014,KPI_ReachDRER_CPD,DNG001,110100
2014,KPI_ReachDRER_CPD,DNI001,3000
2014,KPI_ReachDRER_CPD,DNL001,0
2014,KPI_ReachDRER_CPD,DNO001,0
2014,KPI_ReachDRER_CPD,DNP001,169211
2014,KPI_ReachDRER_CPD,DNZ001,84486
2014,KPI_ReachDRER_CPD,DPA001,15502
2014,KPI_ReachDRER_CPD,DPE001,28862
2014,KPI_ReachDRER_CPD,DPH001,5725745
2014,KPI_ReachDRER_CPD,DPK001,977178
2014,KPI_ReachDRER_CPD,DPL001,0
2014,KPI_ReachDRER_CPD,DPS001,214080
2014,KPI_ReachDRER_CPD,DPT001,25982
2014,KPI_ReachDRER_CPD,DPW001,54
2014,KPI_ReachDRER_CPD,DPY001,18500
2014,KPI_ReachDRER_CPD,DRO001,65607
2014,KPI_ReachDRER_CPD,DRU001,145000
2014,KPI_ReachDRER_CPD,DRW001,23628
2014,KPI_ReachDRER_CPD,DSB001,50000
2014,KPI_ReachDRER_CPD,DSC001,1110
2014,KPI_ReachDRER_CPD,DSD001,3950170
2014,KPI_ReachDRER_CPD,DSE001,1500
2014,KPI_ReachDRER_CPD,DSI001,13210
2014,KPI_ReachDRER_CPD,DSK001,0
2014,KPI_ReachDRER_CPD,DSL001,35000
2014,KPI_ReachDRER_CPD,DSM001,0
2014,KPI_ReachDRER_CPD,DSN001,21000
2014,KPI_ReachDRER_CPD,DSO001,18375
2014,KPI_ReachDRER_CPD,DSR001,0
2014,KPI_ReachDRER_CPD,DSS001,20965
2014,KPI_ReachDRER_CPD,DST001,60
2014,KPI_ReachDRER_CPD,DSV001,49461
2014,KPI_ReachDRER_CPD,DSY001,10700000
2014,KPI_ReachDRER_CPD,DSZ001,6108
2014,KPI_ReachDRER_CPD,DTD001,88000
2014,KPI_ReachDRER_CPD,DTG001,2366
2014,KPI_ReachDRER_CPD,DTH001,2302500
2014,KPI_ReachDRER_CPD,DTJ001,7945
2014,KPI_ReachDRER_CPD,DTL001,46000
2014,KPI_ReachDRER_CPD,DTM001,395
2014,KPI_ReachDRER_CPD,DTN001,1e+05
2014,KPI_ReachDRER_CPD,DTR001,38474
2014,KPI_ReachDRER_CPD,DTT001,50
2014,KPI_ReachDRER_CPD,DTZ001,250000
2014,KPI_ReachDRER_CPD,DUA001,596246
2014,KPI_ReachDRER_CPD,DUG001,166624
2014,KPI_ReachDRER_CPD,DUS001,309259
2014,KPI_ReachDRER_CPD,DUZ001,205
2014,KPI_ReachDRER_CPD,DVC001,20029
2014,KPI_ReachDRER_CPD,DVE001,9400
2014,KPI_ReachDRER_CPD,DVN001,501503
2014,KPI_ReachDRER_CPD,DVU001,1100
2014,KPI_ReachDRER_CPD,DWS001,0
2014,KPI_ReachDRER_CPD,DYE001,73000
2014,KPI_ReachDRER_CPD,DZA001,2744
2014,KPI_ReachDRER_CPD,DZM001,1300
2014,KPI_ReachDRER_CPD,DZW001,25500
2014,KPI_ReachLTSPD_CPD,DAD001,4300
2014,KPI_ReachLTSPD_CPD,DAF001,1708000
2014,KPI_ReachLTSPD_CPD,DAG001,0
2014,KPI_ReachLTSPD_CPD,DAL001,312178
2014,KPI_ReachLTSPD_CPD,DAM001,206000
2014,KPI_ReachLTSPD_CPD,DAO001,2000
2014,KPI_ReachLTSPD_CPD,DAR001,5802256
2014,KPI_ReachLTSPD_CPD,DAT001,2953879
2014,KPI_ReachLTSPD_CPD,DAU001,1061427
2014,KPI_ReachLTSPD_CPD,DAZ001,78353
2014,KPI_ReachLTSPD_CPD,DBA001,537560
2014,KPI_ReachLTSPD_CPD,DBB001,1740
2014,KPI_ReachLTSPD_CPD,DBD001,495904
2014,KPI_ReachLTSPD_CPD,DBE001,683397
2014,KPI_ReachLTSPD_CPD,DBF001,574508
2014,KPI_ReachLTSPD_CPD,DBG001,853606
2014,KPI_ReachLTSPD_CPD,DBH001,7910
2014,KPI_ReachLTSPD_CPD,DBI001,803699
2014,KPI_ReachLTSPD_CPD,DBJ001,20000
2014,KPI_ReachLTSPD_CPD,DBO001,835
2014,KPI_ReachLTSPD_CPD,DBR001,363684
2014,KPI_ReachLTSPD_CPD,DBS001,3891
2014,KPI_ReachLTSPD_CPD,DBW001,35800
2014,KPI_ReachLTSPD_CPD,DBY001,633597
2014,KPI_ReachLTSPD_CPD,DBZ001,196667
2014,KPI_ReachLTSPD_CPD,DCA001,7035734
2014,KPI_ReachLTSPD_CPD,DCD001,59402
2014,KPI_ReachLTSPD_CPD,DCF001,151018
2014,KPI_ReachLTSPD_CPD,DCG001,35000
2014,KPI_ReachLTSPD_CPD,DCH001,499249
2014,KPI_ReachLTSPD_CPD,DCI001,198972
2014,KPI_ReachLTSPD_CPD,DCK001,95
2014,KPI_ReachLTSPD_CPD,DCL001,369495
2014,KPI_ReachLTSPD_CPD,DCM001,2850
2014,KPI_ReachLTSPD_CPD,DCN001,5730735
2014,KPI_ReachLTSPD_CPD,DCO001,791748
2014,KPI_ReachLTSPD_CPD,DCR001,2863432
2014,KPI_ReachLTSPD_CPD,DRS001,31766
2014,KPI_ReachLTSPD_CPD,DCU001,182207
2014,KPI_ReachLTSPD_CPD,DCV001,12783
2014,KPI_ReachLTSPD_CPD,DCY001,66248
2014,KPI_ReachLTSPD_CPD,DCZ001,429514
2014,KPI_ReachLTSPD_CPD,DDE001,8568885
2014,KPI_ReachLTSPD_CPD,DDJ001,5000
2014,KPI_ReachLTSPD_CPD,DDK001,16567
2014,KPI_ReachLTSPD_CPD,DDM001,96
2014,KPI_ReachLTSPD_CPD,DDO001,45803
2014,KPI_ReachLTSPD_CPD,DEC001,386887
2014,KPI_ReachLTSPD_CPD,DEE001,66785
2014,KPI_ReachLTSPD_CPD,DEG001,680000
2014,KPI_ReachLTSPD_CPD,DES001,8633917
2014,KPI_ReachLTSPD_CPD,DET001,415379
2014,KPI_ReachLTSPD_CPD,DFI001,39770
2014,KPI_ReachLTSPD_CPD,DFJ001,16500
2014,KPI_ReachLTSPD_CPD,DFM001,5816
2014,KPI_ReachLTSPD_CPD,DFR001,1500000
2014,KPI_ReachLTSPD_CPD,DGA001,72655
2014,KPI_ReachLTSPD_CPD,DGB001,878299
2014,KPI_ReachLTSPD_CPD,DGD001,15000
2014,KPI_ReachLTSPD_CPD,DGE001,170688
2014,KPI_ReachLTSPD_CPD,DGH001,1046010
2014,KPI_ReachLTSPD_CPD,DGM001,1105118
2014,KPI_ReachLTSPD_CPD,DGN001,14747
2014,KPI_ReachLTSPD_CPD,DGR001,34763
2014,KPI_ReachLTSPD_CPD,DGT001,263149
2014,KPI_ReachLTSPD_CPD,DGW001,62000
2014,KPI_ReachLTSPD_CPD,DGY001,0
2014,KPI_ReachLTSPD_CPD,DHN001,277764
2014,KPI_ReachLTSPD_CPD,DHR001,308397
2014,KPI_ReachLTSPD_CPD,DHT001,199866
2014,KPI_ReachLTSPD_CPD,DHU001,510288
2014,KPI_ReachLTSPD_CPD,DID001,51566
2014,KPI_ReachLTSPD_CPD,DIE001,0
2014,KPI_ReachLTSPD_CPD,DIQ001,2260
2014,KPI_ReachLTSPD_CPD,DIR001,1486026
2014,KPI_ReachLTSPD_CPD,DIS001,16959
2014,KPI_ReachLTSPD_CPD,DIT001,1655000
2014,KPI_ReachLTSPD_CPD,DJM001,17000
2014,KPI_ReachLTSPD_CPD,DJO001,247590
2014,KPI_ReachLTSPD_CPD,DJP001,3213573
2014,KPI_ReachLTSPD_CPD,DKE001,15241770
2014,KPI_ReachLTSPD_CPD,DKG001,329835
2014,KPI_ReachLTSPD_CPD,DKH001,490260
2014,KPI_ReachLTSPD_CPD,DKM001,160000
2014,KPI_ReachLTSPD_CPD,DKN001,1060
2014,KPI_ReachLTSPD_CPD,DKR001,5716387
2014,KPI_ReachLTSPD_CPD,DKZ001,35870
2014,KPI_ReachLTSPD_CPD,DLA001,60362
2014,KPI_ReachLTSPD_CPD,DLB001,244000
2014,KPI_ReachLTSPD_CPD,DLC001,1250
2014,KPI_ReachLTSPD_CPD,DLI001,2997
2014,KPI_ReachLTSPD_CPD,DLK001,285000
2014,KPI_ReachLTSPD_CPD,DLR001,646285
2014,KPI_ReachLTSPD_CPD,DLS001,683229
2014,KPI_ReachLTSPD_CPD,DLT001,29800
2014,KPI_ReachLTSPD_CPD,DLU001,14614
2014,KPI_ReachLTSPD_CPD,DLV001,166219
2014,KPI_ReachLTSPD_CPD,DMA001,540000
2014,KPI_ReachLTSPD_CPD,DMC001,29474
2014,KPI_ReachLTSPD_CPD,DMD001,5200
2014,KPI_ReachLTSPD_CPD,DME001,65569
2014,KPI_ReachLTSPD_CPD,DMG001,950480
2014,KPI_ReachLTSPD_CPD,DMK001,15800
2014,KPI_ReachLTSPD_CPD,DML001,1682180
2014,KPI_ReachLTSPD_CPD,DMM001,555822
2014,KPI_ReachLTSPD_CPD,DMN001,558669
2014,KPI_ReachLTSPD_CPD,DMR001,337177
2014,KPI_ReachLTSPD_CPD,DMT001,2000
2014,KPI_ReachLTSPD_CPD,DMU001,200
2014,KPI_ReachLTSPD_CPD,DMV001,1e+05
2014,KPI_ReachLTSPD_CPD,DMX001,8326251
2014,KPI_ReachLTSPD_CPD,DMY001,32050
2014,KPI_ReachLTSPD_CPD,DMZ001,169560
2014,KPI_ReachLTSPD_CPD,DNA001,525567
2014,KPI_ReachLTSPD_CPD,DNE001,163334
2014,KPI_ReachLTSPD_CPD,DNG001,211051
2014,KPI_ReachLTSPD_CPD,DNI001,23970
2014,KPI_ReachLTSPD_CPD,DNL001,0
2014,KPI_ReachLTSPD_CPD,DNO001,0
2014,KPI_ReachLTSPD_CPD,DNP001,1406057
2014,KPI_ReachLTSPD_CPD,DNZ001,122362
2014,KPI_ReachLTSPD_CPD,DPA001,18807
2014,KPI_ReachLTSPD_CPD,DPE001,3188
2014,KPI_ReachLTSPD_CPD,DPH001,2832246
2014,KPI_ReachLTSPD_CPD,DPK001,947371
2014,KPI_ReachLTSPD_CPD,DPL001,733807
2014,KPI_ReachLTSPD_CPD,DPS001,350000
2014,KPI_ReachLTSPD_CPD,DPT001,369873
2014,KPI_ReachLTSPD_CPD,DPW001,15
2014,KPI_ReachLTSPD_CPD,DPY001,12000
2014,KPI_ReachLTSPD_CPD,DQA001,834925
2014,KPI_ReachLTSPD_CPD,DRO001,479099
2014,KPI_ReachLTSPD_CPD,DRU001,86449
2014,KPI_ReachLTSPD_CPD,DRW001,880700
2014,KPI_ReachLTSPD_CPD,DSB001,19000
2014,KPI_ReachLTSPD_CPD,DSC001,18424
2014,KPI_ReachLTSPD_CPD,DSD001,2321386
2014,KPI_ReachLTSPD_CPD,DSE001,127900
2014,KPI_ReachLTSPD_CPD,DSI001,347579
2014,KPI_ReachLTSPD_CPD,DSK001,0
2014,KPI_ReachLTSPD_CPD,DSL001,2745000
2014,KPI_ReachLTSPD_CPD,DSM001,20
2014,KPI_ReachLTSPD_CPD,DSN001,1300
2014,KPI_ReachLTSPD_CPD,DSO001,2545355
2014,KPI_ReachLTSPD_CPD,DSR001,17678
2014,KPI_ReachLTSPD_CPD,DSS001,3305
2014,KPI_ReachLTSPD_CPD,DST001,762
2014,KPI_ReachLTSPD_CPD,DSV001,5466
2014,KPI_ReachLTSPD_CPD,DSY001,1681231
2014,KPI_ReachLTSPD_CPD,DSZ001,155581
2014,KPI_ReachLTSPD_CPD,DTD001,42000
2014,KPI_ReachLTSPD_CPD,DTG001,2161652
2014,KPI_ReachLTSPD_CPD,DTH001,3400
2014,KPI_ReachLTSPD_CPD,DTJ001,0
2014,KPI_ReachLTSPD_CPD,DTL001,60000
2014,KPI_ReachLTSPD_CPD,DTM001,43715
2014,KPI_ReachLTSPD_CPD,DTN001,20000
2014,KPI_ReachLTSPD_CPD,DTR001,6441662
2014,KPI_ReachLTSPD_CPD,DTT001,100
2014,KPI_ReachLTSPD_CPD,DTZ001,150000
2014,KPI_ReachLTSPD_CPD,DUA001,2775671
2014,KPI_ReachLTSPD_CPD,DUG001,2475881
2014,KPI_ReachLTSPD_CPD,DUS001,3913502
2014,KPI_ReachLTSPD_CPD,DUZ001,122011
2014,KPI_ReachLTSPD_CPD,DVE001,1849704
2014,KPI_ReachLTSPD_CPD,DVN001,15827347
2014,KPI_ReachLTSPD_CPD,DVU001,7462
2014,KPI_ReachLTSPD_CPD,DWS001,35000
2014,KPI_ReachLTSPD_CPD,DYE001,35000
2014,KPI_ReachLTSPD_CPD,DZA001,662500
2014,KPI_ReachLTSPD_CPD,DZM001,32289
2014,KPI_ReachLTSPD_CPD,DZW001,175658
2014,KPI_DonBlood_Tot,DAD001,1200
2014,KPI_DonBlood_Tot,DAE001,0
2014,KPI_DonBlood_Tot,DAF001,450
2014,KPI_DonBlood_Tot,DAG001,0
2014,KPI_DonBlood_Tot,DAL001,5648
2014,KPI_DonBlood_Tot,DAM001,0
2014,KPI_DonBlood_Tot,DAO001,176
2014,KPI_DonBlood_Tot,DAR001,0
2014,KPI_DonBlood_Tot,DAT001,237805
2014,KPI_DonBlood_Tot,DAU001,489823
2014,KPI_DonBlood_Tot,DAZ001,500
2014,KPI_DonBlood_Tot,DBA001,36757
2014,KPI_DonBlood_Tot,DBB001,0
2014,KPI_DonBlood_Tot,DBD001,48461
2014,KPI_DonBlood_Tot,DBE001,285047
2014,KPI_DonBlood_Tot,DBF001,524
2014,KPI_DonBlood_Tot,DBG001,168597
2014,KPI_DonBlood_Tot,DBH001,6100
2014,KPI_DonBlood_Tot,DBI001,9707
2014,KPI_DonBlood_Tot,DBJ001,1450
2014,KPI_DonBlood_Tot,DBN001,0
2014,KPI_DonBlood_Tot,DBO001,100
2014,KPI_DonBlood_Tot,DBR001,0
2014,KPI_DonBlood_Tot,DBS001,0
2014,KPI_DonBlood_Tot,DBW001,0
2014,KPI_DonBlood_Tot,DBY001,0
2014,KPI_DonBlood_Tot,DBZ001,0
2014,KPI_DonBlood_Tot,DCA001,0
2014,KPI_DonBlood_Tot,DCD001,39517
2014,KPI_DonBlood_Tot,DCF001,460
2014,KPI_DonBlood_Tot,DCG001,90
2014,KPI_DonBlood_Tot,DCH001,237529
2014,KPI_DonBlood_Tot,DCI001,0
2014,KPI_DonBlood_Tot,DCK001,193
2014,KPI_DonBlood_Tot,DCL001,280
2014,KPI_DonBlood_Tot,DCM001,300
2014,KPI_DonBlood_Tot,DCN001,0
2014,KPI_DonBlood_Tot,DCO001,123080
2014,KPI_DonBlood_Tot,DCR001,0
2014,KPI_DonBlood_Tot,DRS001,237755
2014,KPI_DonBlood_Tot,DCU001,3400
2014,KPI_DonBlood_Tot,DCV001,1500
2014,KPI_DonBlood_Tot,DCY001,4000
2014,KPI_DonBlood_Tot,DCZ001,275100
2014,KPI_DonBlood_Tot,DDE001,1753500
2014,KPI_DonBlood_Tot,DDJ001,0
2014,KPI_DonBlood_Tot,DDK001,0
2014,KPI_DonBlood_Tot,DDM001,0
2014,KPI_DonBlood_Tot,DDO001,41871
2014,KPI_DonBlood_Tot,DEC001,262579
2014,KPI_DonBlood_Tot,DEE001,0
2014,KPI_DonBlood_Tot,DEG001,83269
2014,KPI_DonBlood_Tot,DES001,110250
2014,KPI_DonBlood_Tot,DET001,0
2014,KPI_DonBlood_Tot,DFI001,221000
2014,KPI_DonBlood_Tot,DFJ001,0
2014,KPI_DonBlood_Tot,DFM001,755
2014,KPI_DonBlood_Tot,DFR001,0
2014,KPI_DonBlood_Tot,DGA001,25
2014,KPI_DonBlood_Tot,DGB001,0
2014,KPI_DonBlood_Tot,DGD001,0
2014,KPI_DonBlood_Tot,DGE001,329
2014,KPI_DonBlood_Tot,DGH001,450
2014,KPI_DonBlood_Tot,DGM001,103
2014,KPI_DonBlood_Tot,DGN001,509
2014,KPI_DonBlood_Tot,DGQ001,28
2014,KPI_DonBlood_Tot,DGR001,600
2014,KPI_DonBlood_Tot,DGT001,2407
2014,KPI_DonBlood_Tot,DGW001,0
2014,KPI_DonBlood_Tot,DGY001,285
2014,KPI_DonBlood_Tot,DHN001,34614
2014,KPI_DonBlood_Tot,DHR001,170859
2014,KPI_DonBlood_Tot,DHT001,28867
2014,KPI_DonBlood_Tot,DHU001,272819
2014,KPI_DonBlood_Tot,DID001,1807338
2014,KPI_DonBlood_Tot,DIE001,0
2014,KPI_DonBlood_Tot,DIL001,214081
2014,KPI_DonBlood_Tot,DIN001,25847
2014,KPI_DonBlood_Tot,DIQ001,480
2014,KPI_DonBlood_Tot,DIR001,77181
2014,KPI_DonBlood_Tot,DIS001,0
2014,KPI_DonBlood_Tot,DIT001,0
2014,KPI_DonBlood_Tot,DJM001,0
2014,KPI_DonBlood_Tot,DJO001,0
2014,KPI_DonBlood_Tot,DJP001,4999127
2014,KPI_DonBlood_Tot,DKE001,49405
2014,KPI_DonBlood_Tot,DKG001,11911
2014,KPI_DonBlood_Tot,DKH001,0
2014,KPI_DonBlood_Tot,DKI001,0
2014,KPI_DonBlood_Tot,DKM001,0
2014,KPI_DonBlood_Tot,DKN001,0
2014,KPI_DonBlood_Tot,DKP001,0
2014,KPI_DonBlood_Tot,DKR001,2844538
2014,KPI_DonBlood_Tot,DKW001,0
2014,KPI_DonBlood_Tot,DKZ001,110
2014,KPI_DonBlood_Tot,DLA001,35047
2014,KPI_DonBlood_Tot,DLB001,22591
2014,KPI_DonBlood_Tot,DLC001,0
2014,KPI_DonBlood_Tot,DLI001,974
2014,KPI_DonBlood_Tot,DLK001,8872
2014,KPI_DonBlood_Tot,DLR001,0
2014,KPI_DonBlood_Tot,DLS001,0
2014,KPI_DonBlood_Tot,DLT001,0
2014,KPI_DonBlood_Tot,DLU001,13550
2014,KPI_DonBlood_Tot,DLV001,10102
2014,KPI_DonBlood_Tot,DLY001,60000
2014,KPI_DonBlood_Tot,DMA001,12000
2014,KPI_DonBlood_Tot,DMC001,0
2014,KPI_DonBlood_Tot,DMD001,1800
2014,KPI_DonBlood_Tot,DME001,5535
2014,KPI_DonBlood_Tot,DMG001,120
2014,KPI_DonBlood_Tot,DMK001,55513
2014,KPI_DonBlood_Tot,DML001,0
2014,KPI_DonBlood_Tot,DMM001,4025
2014,KPI_DonBlood_Tot,DMN001,25000
2014,KPI_DonBlood_Tot,DMR001,0
2014,KPI_DonBlood_Tot,DMT001,8
2014,KPI_DonBlood_Tot,DMU001,0
2014,KPI_DonBlood_Tot,DMV001,0
2014,KPI_DonBlood_Tot,DMW001,973
2014,KPI_DonBlood_Tot,DMX001,16940
2014,KPI_DonBlood_Tot,DMY001,36616
2014,KPI_DonBlood_Tot,DMZ001,0
2014,KPI_DonBlood_Tot,DNA001,0
2014,KPI_DonBlood_Tot,DNE001,50
2014,KPI_DonBlood_Tot,DNG001,0
2014,KPI_DonBlood_Tot,DNI001,75035
2014,KPI_DonBlood_Tot,DNL001,0
2014,KPI_DonBlood_Tot,DNO001,1711
2014,KPI_DonBlood_Tot,DNP001,80448
2014,KPI_DonBlood_Tot,DNZ001,0
2014,KPI_DonBlood_Tot,DPA001,14
2014,KPI_DonBlood_Tot,DPE001,700
2014,KPI_DonBlood_Tot,DPH001,748012
2014,KPI_DonBlood_Tot,DPK001,3056
2014,KPI_DonBlood_Tot,DPL001,85041
2014,KPI_DonBlood_Tot,DPS001,0
2014,KPI_DonBlood_Tot,DPT001,0
2014,KPI_DonBlood_Tot,DPW001,56
2014,KPI_DonBlood_Tot,DPY001,0
2014,KPI_DonBlood_Tot,DQA001,0
2014,KPI_DonBlood_Tot,DRO001,3807
2014,KPI_DonBlood_Tot,DRU001,3020
2014,KPI_DonBlood_Tot,DRW001,15200
2014,KPI_DonBlood_Tot,DSA001,0
2014,KPI_DonBlood_Tot,DSB001,2470
2014,KPI_DonBlood_Tot,DSC001,25
2014,KPI_DonBlood_Tot,DSD001,55
2014,KPI_DonBlood_Tot,DSE001,0
2014,KPI_DonBlood_Tot,DSG001,68868
2014,KPI_DonBlood_Tot,DSI001,101148
2014,KPI_DonBlood_Tot,DSK001,158614
2014,KPI_DonBlood_Tot,DSL001,1300
2014,KPI_DonBlood_Tot,DSM001,0
2014,KPI_DonBlood_Tot,DSN001,0
2014,KPI_DonBlood_Tot,DSO001,0
2014,KPI_DonBlood_Tot,DSR001,4122
2014,KPI_DonBlood_Tot,DSS001,30
2014,KPI_DonBlood_Tot,DST001,12
2014,KPI_DonBlood_Tot,DSV001,5068
2014,KPI_DonBlood_Tot,DSY001,0
2014,KPI_DonBlood_Tot,DSZ001,0
2014,KPI_DonBlood_Tot,DTD001,500
2014,KPI_DonBlood_Tot,DTG001,1666
2014,KPI_DonBlood_Tot,DTH001,374609
2014,KPI_DonBlood_Tot,DTJ001,0
2014,KPI_DonBlood_Tot,DTL001,0
2014,KPI_DonBlood_Tot,DTM001,0
2014,KPI_DonBlood_Tot,DTN001,2000
2014,KPI_DonBlood_Tot,DTR001,1860257
2014,KPI_DonBlood_Tot,DTT001,19
2014,KPI_DonBlood_Tot,DTZ001,15000
2014,KPI_DonBlood_Tot,DUA001,0
2014,KPI_DonBlood_Tot,DUG001,165958
2014,KPI_DonBlood_Tot,DUS001,3110177
2014,KPI_DonBlood_Tot,DUZ001,0
2014,KPI_DonBlood_Tot,DVC001,5
2014,KPI_DonBlood_Tot,DVE001,520
2014,KPI_DonBlood_Tot,DVN001,0
2014,KPI_DonBlood_Tot,DVU001,0
2014,KPI_DonBlood_Tot,DWS001,3100
2014,KPI_DonBlood_Tot,DYE001,0
2014,KPI_DonBlood_Tot,DZA001,0
2014,KPI_DonBlood_Tot,DZM001,2063
2014,KPI_DonBlood_Tot,DZW001,1079
2014,KPI_PeopleVol_Tot,DAD001,125
2014,KPI_PeopleVol_Tot,DAE001,2360
2014,KPI_PeopleVol_Tot,DAF001,23440
