year,kpi,doncode,value
2018,KPI_ReachCTP_CPD,DPT001,0
2018,KPI_ReachCTP_CPD,DQA001,1727
2018,KPI_ReachCTP_CPD,DRO001,0
2018,KPI_ReachCTP_CPD,DRW001,267900
2018,KPI_ReachCTP_CPD,DSB001,0
2018,KPI_ReachCTP_CPD,DSC001,9
2018,KPI_ReachCTP_CPD,DSD001,219717
2018,KPI_ReachCTP_CPD,DSE001,0
2018,KPI_ReachCTP_CPD,DSI001,0
2018,KPI_ReachCTP_CPD,DSK001,0
2018,KPI_ReachCTP_CPD,DSL001,250
2018,KPI_ReachCTP_CPD,DSM001,0
2018,KPI_ReachCTP_CPD,DSN001,2885
2018,KPI_ReachCTP_CPD,DSS001,0
2018,KPI_ReachCTP_CPD,DST001,0
2018,KPI_ReachCTP_CPD,DSV001,648
2018,KPI_ReachCTP_CPD,DSZ001,0
2018,KPI_ReachCTP_CPD,DTD001,12394
2018,KPI_ReachCTP_CPD,DTG001,0
2018,KPI_ReachCTP_CPD,DTJ001,0
2018,KPI_ReachCTP_CPD,DTL001,0
2018,KPI_ReachCTP_CPD,DTM001,0
2018,KPI_ReachCTP_CPD,DTO001,0
2018,KPI_ReachCTP_CPD,DTR001,2078766
2018,KPI_ReachCTP_CPD,DTT001,471
2018,KPI_ReachCTP_CPD,DTZ001,83
2018,KPI_ReachCTP_CPD,DUA001,1759
2018,KPI_ReachCTP_CPD,DUG001,0
2018,KPI_ReachCTP_CPD,DUS001,2308469
2018,KPI_ReachCTP_CPD,DUY001,1475
2018,KPI_ReachCTP_CPD,DUZ001,1526
2018,KPI_ReachCTP_CPD,DVE001,0
2018,KPI_ReachCTP_CPD,DVN001,89285
2018,KPI_ReachCTP_CPD,DVU001,6285
2018,KPI_ReachCTP_CPD,DWS001,0
2018,KPI_ReachCTP_CPD,DYE001,80667
2018,KPI_ReachCTP_CPD,DZA001,0
2018,KPI_ReachCTP_CPD,DZM001,0
2018,KPI_ReachCTP_CPD,DZW001,13218
2018,KPI_ReachDRER_CPD,DAD001,0
2018,KPI_ReachDRER_CPD,DAF001,50494
2018,KPI_ReachDRER_CPD,DAL001,18525
2018,KPI_ReachDRER_CPD,DAM001,5105
2018,KPI_ReachDRER_CPD,DAR001,38052
2018,KPI_ReachDRER_CPD,DAT001,0
2018,KPI_ReachDRER_CPD,DAU001,64763
2018,KPI_ReachDRER_CPD,DAZ001,5496
2018,KPI_ReachDRER_CPD,DBA001,154
2018,KPI_ReachDRER_CPD,DBB001,0
2018,KPI_ReachDRER_CPD,DBD001,1233960
2018,KPI_ReachDRER_CPD,DBE001,400
2018,KPI_ReachDRER_CPD,DBF001,298417
2018,KPI_ReachDRER_CPD,DBG001,32440
2018,KPI_ReachDRER_CPD,DBI001,56830
2018,KPI_ReachDRER_CPD,DBJ001,34554
2018,KPI_ReachDRER_CPD,DBO001,3350
2018,KPI_ReachDRER_CPD,DBR001,170
2018,KPI_ReachDRER_CPD,DBW001,4425
2018,KPI_ReachDRER_CPD,DBY001,129352
2018,KPI_ReachDRER_CPD,DBZ001,51
2018,KPI_ReachDRER_CPD,DCA001,57725
2018,KPI_ReachDRER_CPD,DCD001,22664
2018,KPI_ReachDRER_CPD,DCF001,58100
2018,KPI_ReachDRER_CPD,DCI001,26028
2018,KPI_ReachDRER_CPD,DCK001,0
2018,KPI_ReachDRER_CPD,DCL001,10340
2018,KPI_ReachDRER_CPD,DCO001,1895
2018,KPI_ReachDRER_CPD,DCR001,367
2018,KPI_ReachDRER_CPD,DRS001,1739
2018,KPI_ReachDRER_CPD,DCU001,462000
2018,KPI_ReachDRER_CPD,DCV001,574
2018,KPI_ReachDRER_CPD,DCY001,0
2018,KPI_ReachDRER_CPD,DCZ001,0
2018,KPI_ReachDRER_CPD,DDE001,0
2018,KPI_ReachDRER_CPD,DDK001,0
2018,KPI_ReachDRER_CPD,DDM001,267
2018,KPI_ReachDRER_CPD,DEC001,16743
2018,KPI_ReachDRER_CPD,DEE001,0
2018,KPI_ReachDRER_CPD,DEG001,44871
2018,KPI_ReachDRER_CPD,DES001,4813880
2018,KPI_ReachDRER_CPD,DET001,1826808
2018,KPI_ReachDRER_CPD,DFI001,0
2018,KPI_ReachDRER_CPD,DFJ001,20163
2018,KPI_ReachDRER_CPD,DFM001,11916
2018,KPI_ReachDRER_CPD,DFR001,91959
2018,KPI_ReachDRER_CPD,DGA001,484
2018,KPI_ReachDRER_CPD,DGB001,29528
2018,KPI_ReachDRER_CPD,DGE001,16143
2018,KPI_ReachDRER_CPD,DGH001,2043
2018,KPI_ReachDRER_CPD,DGM001,67
2018,KPI_ReachDRER_CPD,DGN001,38337
2018,KPI_ReachDRER_CPD,DGR001,2751
2018,KPI_ReachDRER_CPD,DGT001,73999
2018,KPI_ReachDRER_CPD,DGW001,2198
2018,KPI_ReachDRER_CPD,DGY001,0
2018,KPI_ReachDRER_CPD,DHN001,3009
2018,KPI_ReachDRER_CPD,DHR001,4049
2018,KPI_ReachDRER_CPD,DHU001,1500
2018,KPI_ReachDRER_CPD,DID001,1423482
2018,KPI_ReachDRER_CPD,DIE001,350
2018,KPI_ReachDRER_CPD,DIL001,500
2018,KPI_ReachDRER_CPD,DIN001,73510
2018,KPI_ReachDRER_CPD,DIQ001,10888699
2018,KPI_ReachDRER_CPD,DIR001,488013
2018,KPI_ReachDRER_CPD,DIS001,1340
2018,KPI_ReachDRER_CPD,DIT001,6763
2018,KPI_ReachDRER_CPD,DJO001,39439
2018,KPI_ReachDRER_CPD,DJP001,4612
2018,KPI_ReachDRER_CPD,DKE001,1110956
2018,KPI_ReachDRER_CPD,DKG001,88112
2018,KPI_ReachDRER_CPD,DKH001,547660
2018,KPI_ReachDRER_CPD,DKI001,63
2018,KPI_ReachDRER_CPD,DKM001,10000
2018,KPI_ReachDRER_CPD,DKP001,80268
2018,KPI_ReachDRER_CPD,DKR001,245175
2018,KPI_ReachDRER_CPD,DKW001,176
2018,KPI_ReachDRER_CPD,DKZ001,2873
2018,KPI_ReachDRER_CPD,DLB001,176672
2018,KPI_ReachDRER_CPD,DLC001,135
2018,KPI_ReachDRER_CPD,DLI001,0
2018,KPI_ReachDRER_CPD,DLK001,53468
2018,KPI_ReachDRER_CPD,DLR001,17128
2018,KPI_ReachDRER_CPD,DLS001,72710
2018,KPI_ReachDRER_CPD,DLT001,0
2018,KPI_ReachDRER_CPD,DLU001,355
2018,KPI_ReachDRER_CPD,DLV001,0
2018,KPI_ReachDRER_CPD,DLY001,65659
2018,KPI_ReachDRER_CPD,DMA001,28870
2018,KPI_ReachDRER_CPD,DMC001,639
2018,KPI_ReachDRER_CPD,DMD001,2912
2018,KPI_ReachDRER_CPD,DME001,3160
2018,KPI_ReachDRER_CPD,DMG001,1966
2018,KPI_ReachDRER_CPD,DMK001,853
2018,KPI_ReachDRER_CPD,DML001,16716
2018,KPI_ReachDRER_CPD,DMM001,3298
2018,KPI_ReachDRER_CPD,DMN001,27542
2018,KPI_ReachDRER_CPD,DMT001,0
2018,KPI_ReachDRER_CPD,DMU001,438
2018,KPI_ReachDRER_CPD,DMV001,10106
2018,KPI_ReachDRER_CPD,DMW001,37913
2018,KPI_ReachDRER_CPD,DMX001,1239
2018,KPI_ReachDRER_CPD,DMY001,1768
2018,KPI_ReachDRER_CPD,DMZ001,27940
2018,KPI_ReachDRER_CPD,DNE001,6566
2018,KPI_ReachDRER_CPD,DNG001,442021
2018,KPI_ReachDRER_CPD,DNI001,1116
2018,KPI_ReachDRER_CPD,DNO001,1720
2018,KPI_ReachDRER_CPD,DNP001,619816
2018,KPI_ReachDRER_CPD,DNZ001,6303
2018,KPI_ReachDRER_CPD,DPA001,6948
2018,KPI_ReachDRER_CPD,DPG001,9275
2018,KPI_ReachDRER_CPD,DPH001,1346049
2018,KPI_ReachDRER_CPD,DPK001,80368
2018,KPI_ReachDRER_CPD,DPL001,0
2018,KPI_ReachDRER_CPD,DPS001,43931
2018,KPI_ReachDRER_CPD,DPT001,204
2018,KPI_ReachDRER_CPD,DQA001,0
2018,KPI_ReachDRER_CPD,DRO001,89444
2018,KPI_ReachDRER_CPD,DRU001,12000
2018,KPI_ReachDRER_CPD,DRW001,3503044
2018,KPI_ReachDRER_CPD,DSA001,340
2018,KPI_ReachDRER_CPD,DSB001,29931
2018,KPI_ReachDRER_CPD,DSC001,0
2018,KPI_ReachDRER_CPD,DSD001,2078748
2018,KPI_ReachDRER_CPD,DSE001,849
2018,KPI_ReachDRER_CPD,DSI001,0
2018,KPI_ReachDRER_CPD,DSK001,1665
2018,KPI_ReachDRER_CPD,DSL001,312
2018,KPI_ReachDRER_CPD,DSM001,0
2018,KPI_ReachDRER_CPD,DSN001,12620
2018,KPI_ReachDRER_CPD,DSO001,288673
2018,KPI_ReachDRER_CPD,DSS001,125194
2018,KPI_ReachDRER_CPD,DST001,0
2018,KPI_ReachDRER_CPD,DSV001,25980
2018,KPI_ReachDRER_CPD,DSY001,3500000
2018,KPI_ReachDRER_CPD,DSZ001,35881
2018,KPI_ReachDRER_CPD,DTD001,32198
2018,KPI_ReachDRER_CPD,DTH001,261552
2018,KPI_ReachDRER_CPD,DTJ001,2000
2018,KPI_ReachDRER_CPD,DTL001,7329
2018,KPI_ReachDRER_CPD,DTM001,271
2018,KPI_ReachDRER_CPD,DTO001,12000
2018,KPI_ReachDRER_CPD,DTT001,139
2018,KPI_ReachDRER_CPD,DTZ001,2700
2018,KPI_ReachDRER_CPD,DUA001,49460
2018,KPI_ReachDRER_CPD,DUS001,0
2018,KPI_ReachDRER_CPD,DUY001,725
2018,KPI_ReachDRER_CPD,DUZ001,0
2018,KPI_ReachDRER_CPD,DVE001,4589
2018,KPI_ReachDRER_CPD,DVN001,960621
2018,KPI_ReachDRER_CPD,DVU001,8922
2018,KPI_ReachDRER_CPD,DWS001,6980
2018,KPI_ReachDRER_CPD,DYE001,591746
2018,KPI_ReachDRER_CPD,DZA001,25674
2018,KPI_ReachDRER_CPD,DZM001,0
2018,KPI_ReachDRER_CPD,DZW001,33032
2018,KPI_ReachDRR_CPD,DAD001,723
2018,KPI_ReachDRR_CPD,DAF001,625
2018,KPI_ReachDRR_CPD,DAL001,77950
2018,KPI_ReachDRR_CPD,DAM001,103950
2018,KPI_ReachDRR_CPD,DAR001,64800
2018,KPI_ReachDRR_CPD,DAT001,50000
2018,KPI_ReachDRR_CPD,DAU001,8230988
2018,KPI_ReachDRR_CPD,DAZ001,9230
2018,KPI_ReachDRR_CPD,DBA001,970
2018,KPI_ReachDRR_CPD,DBB001,0
2018,KPI_ReachDRR_CPD,DBD001,1296748
2018,KPI_ReachDRR_CPD,DBE001,98926
2018,KPI_ReachDRR_CPD,DBF001,353605
2018,KPI_ReachDRR_CPD,DBG001,128883
2018,KPI_ReachDRR_CPD,DBH001,41
2018,KPI_ReachDRR_CPD,DBI001,589750
2018,KPI_ReachDRR_CPD,DBJ001,388758
2018,KPI_ReachDRR_CPD,DBO001,3350
2018,KPI_ReachDRR_CPD,DBR001,233133
2018,KPI_ReachDRR_CPD,DBW001,2031
2018,KPI_ReachDRR_CPD,DBY001,0
2018,KPI_ReachDRR_CPD,DBZ001,721
2018,KPI_ReachDRR_CPD,DCA001,8019
2018,KPI_ReachDRR_CPD,DCD001,30000
2018,KPI_ReachDRR_CPD,DCF001,6000
2018,KPI_ReachDRR_CPD,DCI001,213400
2018,KPI_ReachDRR_CPD,DCK001,2435
2018,KPI_ReachDRR_CPD,DCL001,2594
2018,KPI_ReachDRR_CPD,DCO001,21198
2018,KPI_ReachDRR_CPD,DCR001,1463
2018,KPI_ReachDRR_CPD,DRS001,33486
2018,KPI_ReachDRR_CPD,DCU001,3210008
2018,KPI_ReachDRR_CPD,DCV001,2451
2018,KPI_ReachDRR_CPD,DCY001,0
2018,KPI_ReachDRR_CPD,DCZ001,75
2018,KPI_ReachDRR_CPD,DDE001,0
2018,KPI_ReachDRR_CPD,DDK001,0
2018,KPI_ReachDRR_CPD,DDM001,47
2018,KPI_ReachDRR_CPD,DEC001,48698
2018,KPI_ReachDRR_CPD,DEE001,0
2018,KPI_ReachDRR_CPD,DEG001,85494
2018,KPI_ReachDRR_CPD,DES001,1196956
2018,KPI_ReachDRR_CPD,DET001,116247
2018,KPI_ReachDRR_CPD,DFI001,0
2018,KPI_ReachDRR_CPD,DFJ001,3668
2018,KPI_ReachDRR_CPD,DFM001,31756
2018,KPI_ReachDRR_CPD,DFR001,1033120
2018,KPI_ReachDRR_CPD,DGA001,4748
2018,KPI_ReachDRR_CPD,DGB001,0
2018,KPI_ReachDRR_CPD,DGE001,108696
2018,KPI_ReachDRR_CPD,DGH001,7540
2018,KPI_ReachDRR_CPD,DGM001,12000
2018,KPI_ReachDRR_CPD,DGN001,112000
2018,KPI_ReachDRR_CPD,DGR001,74
2018,KPI_ReachDRR_CPD,DGT001,7375
2018,KPI_ReachDRR_CPD,DGW001,22599
2018,KPI_ReachDRR_CPD,DGY001,0
2018,KPI_ReachDRR_CPD,DHN001,88270
2018,KPI_ReachDRR_CPD,DHR001,5000
2018,KPI_ReachDRR_CPD,DHU001,6100
2018,KPI_ReachDRR_CPD,DID001,755296
2018,KPI_ReachDRR_CPD,DIE001,258528
2018,KPI_ReachDRR_CPD,DIL001,10000
2018,KPI_ReachDRR_CPD,DIN001,130882
2018,KPI_ReachDRR_CPD,DIQ001,3818187
2018,KPI_ReachDRR_CPD,DIR001,1435408
2018,KPI_ReachDRR_CPD,DIS001,10087
2018,KPI_ReachDRR_CPD,DIT001,16099
2018,KPI_ReachDRR_CPD,DJO001,46
2018,KPI_ReachDRR_CPD,DJP001,44800
2018,KPI_ReachDRR_CPD,DKE001,3015
2018,KPI_ReachDRR_CPD,DKG001,132166
2018,KPI_ReachDRR_CPD,DKH001,9741
2018,KPI_ReachDRR_CPD,DKI001,5001
2018,KPI_ReachDRR_CPD,DKM001,0
2018,KPI_ReachDRR_CPD,DKP001,460000
2018,KPI_ReachDRR_CPD,DKR001,133235
2018,KPI_ReachDRR_CPD,DKW001,244
2018,KPI_ReachDRR_CPD,DKZ001,18589
2018,KPI_ReachDRR_CPD,DLA001,3107
2018,KPI_ReachDRR_CPD,DLB001,70093
2018,KPI_ReachDRR_CPD,DLC001,0
2018,KPI_ReachDRR_CPD,DLI001,0
2018,KPI_ReachDRR_CPD,DLK001,74999
2018,KPI_ReachDRR_CPD,DLR001,10003
2018,KPI_ReachDRR_CPD,DLS001,15336
2018,KPI_ReachDRR_CPD,DLT001,0
2018,KPI_ReachDRR_CPD,DLU001,0
2018,KPI_ReachDRR_CPD,DLV001,0
2018,KPI_ReachDRR_CPD,DMA001,50334
2018,KPI_ReachDRR_CPD,DMC001,70
2018,KPI_ReachDRR_CPD,DMD001,3000
2018,KPI_ReachDRR_CPD,DME001,2560
2018,KPI_ReachDRR_CPD,DMG001,30466
2018,KPI_ReachDRR_CPD,DMK001,42843
2018,KPI_ReachDRR_CPD,DML001,38108
2018,KPI_ReachDRR_CPD,DMM001,45342
2018,KPI_ReachDRR_CPD,DMN001,843928
2018,KPI_ReachDRR_CPD,DMR001,11231
2018,KPI_ReachDRR_CPD,DMT001,0
2018,KPI_ReachDRR_CPD,DMU001,1515
2018,KPI_ReachDRR_CPD,DMV001,4477
2018,KPI_ReachDRR_CPD,DMW001,338865
2018,KPI_ReachDRR_CPD,DMX001,303766
2018,KPI_ReachDRR_CPD,DMY001,54852
2018,KPI_ReachDRR_CPD,DMZ001,239900
2018,KPI_ReachDRR_CPD,DNA001,1135
2018,KPI_ReachDRR_CPD,DNE001,730799
2018,KPI_ReachDRR_CPD,DNG001,50039
2018,KPI_ReachDRR_CPD,DNI001,519
2018,KPI_ReachDRR_CPD,DNL001,38403
2018,KPI_ReachDRR_CPD,DNO001,0
2018,KPI_ReachDRR_CPD,DNP001,222546
2018,KPI_ReachDRR_CPD,DNZ001,0
2018,KPI_ReachDRR_CPD,DPA001,2029
2018,KPI_ReachDRR_CPD,DPG001,507
2018,KPI_ReachDRR_CPD,DPH001,1745176
2018,KPI_ReachDRR_CPD,DPK001,1345136
2018,KPI_ReachDRR_CPD,DPL001,7693
2018,KPI_ReachDRR_CPD,DPS001,45661
2018,KPI_ReachDRR_CPD,DPT001,0
2018,KPI_ReachDRR_CPD,DPW001,4000
2018,KPI_ReachDRR_CPD,DQA001,519
2018,KPI_ReachDRR_CPD,DRO001,104536
2018,KPI_ReachDRR_CPD,DRU001,17000
2018,KPI_ReachDRR_CPD,DRW001,957400
2018,KPI_ReachDRR_CPD,DSB001,2420
2018,KPI_ReachDRR_CPD,DSC001,1900
2018,KPI_ReachDRR_CPD,DSD001,0
2018,KPI_ReachDRR_CPD,DSE001,849
2018,KPI_ReachDRR_CPD,DSI001,250
2018,KPI_ReachDRR_CPD,DSK001,20411
2018,KPI_ReachDRR_CPD,DSL001,927
2018,KPI_ReachDRR_CPD,DSM001,0
2018,KPI_ReachDRR_CPD,DSN001,9670
2018,KPI_ReachDRR_CPD,DSO001,19192
2018,KPI_ReachDRR_CPD,DSS001,21263
2018,KPI_ReachDRR_CPD,DST001,0
2018,KPI_ReachDRR_CPD,DSV001,7752
2018,KPI_ReachDRR_CPD,DSY001,22729
2018,KPI_ReachDRR_CPD,DSZ001,923
2018,KPI_ReachDRR_CPD,DTD001,32198
2018,KPI_ReachDRR_CPD,DTG001,114910
2018,KPI_ReachDRR_CPD,DTH001,76447
2018,KPI_ReachDRR_CPD,DTJ001,60943
2018,KPI_ReachDRR_CPD,DTL001,137685
2018,KPI_ReachDRR_CPD,DTM001,13438
2018,KPI_ReachDRR_CPD,DTO001,12000
2018,KPI_ReachDRR_CPD,DTT001,1000
2018,KPI_ReachDRR_CPD,DTV001,900
2018,KPI_ReachDRR_CPD,DTZ001,0
2018,KPI_ReachDRR_CPD,DUA001,30000
2018,KPI_ReachDRR_CPD,DUG001,171844
2018,KPI_ReachDRR_CPD,DUS001,1107604
2018,KPI_ReachDRR_CPD,DUY001,0
2018,KPI_ReachDRR_CPD,DUZ001,16337
2018,KPI_ReachDRR_CPD,DVE001,12538
2018,KPI_ReachDRR_CPD,DVN001,960621
2018,KPI_ReachDRR_CPD,DVU001,129468
2018,KPI_ReachDRR_CPD,DWS001,20976
2018,KPI_ReachDRR_CPD,DYE001,205501
2018,KPI_ReachDRR_CPD,DZA001,3268
2018,KPI_ReachDRR_CPD,DZM001,14073
2018,KPI_ReachDRR_CPD,DZW001,40872
2018,KPI_ReachH_CPD,DAF001,3515120
2018,KPI_ReachH_CPD,DAL001,140000
2018,KPI_ReachH_CPD,DAM001,175128
2018,KPI_ReachH_CPD,DAO001,1000
2018,KPI_ReachH_CPD,DAR001,59006
2018,KPI_ReachH_CPD,DAT001,323366
2018,KPI_ReachH_CPD,DAZ001,9799
2018,KPI_ReachH_CPD,DBA001,11527
2018,KPI_ReachH_CPD,DBB001,10854
2018,KPI_ReachH_CPD,DBD001,911166
2018,KPI_ReachH_CPD,DBE001,218489
2018,KPI_ReachH_CPD,DBF001,2247542
2018,KPI_ReachH_CPD,DBG001,313003
2018,KPI_ReachH_CPD,DBH001,2000
2018,KPI_ReachH_CPD,DBI001,104671
2018,KPI_ReachH_CPD,DBJ001,20922
2018,KPI_ReachH_CPD,DBO001,8250
2018,KPI_ReachH_CPD,DBW001,18004
2018,KPI_ReachH_CPD,DBY001,16544
2018,KPI_ReachH_CPD,DBZ001,1305
2018,KPI_ReachH_CPD,DCA001,178330
2018,KPI_ReachH_CPD,DCD001,733209
2018,KPI_ReachH_CPD,DCF001,500145
2018,KPI_ReachH_CPD,DCI001,163520
2018,KPI_ReachH_CPD,DCK001,1229
2018,KPI_ReachH_CPD,DCL001,4986
2018,KPI_ReachH_CPD,DCR001,1399
2018,KPI_ReachH_CPD,DRS001,350924
2018,KPI_ReachH_CPD,DCU001,167927
2018,KPI_ReachH_CPD,DCV001,8130
2018,KPI_ReachH_CPD,DCY001,34
2018,KPI_ReachH_CPD,DCZ001,531194
2018,KPI_ReachH_CPD,DDE001,0
2018,KPI_ReachH_CPD,DDK001,31199
2018,KPI_ReachH_CPD,DDM001,10521
2018,KPI_ReachH_CPD,DEC001,111947
2018,KPI_ReachH_CPD,DEE001,17404
2018,KPI_ReachH_CPD,DEG001,186890
2018,KPI_ReachH_CPD,DES001,2712909
2018,KPI_ReachH_CPD,DET001,56310
2018,KPI_ReachH_CPD,DFI001,1155245
2018,KPI_ReachH_CPD,DFM001,0
2018,KPI_ReachH_CPD,DFR001,50000
2018,KPI_ReachH_CPD,DGA001,33438
2018,KPI_ReachH_CPD,DGB001,116437
2018,KPI_ReachH_CPD,DGE001,73474
2018,KPI_ReachH_CPD,DGH001,2361208
2018,KPI_ReachH_CPD,DGM001,465934
2018,KPI_ReachH_CPD,DGN001,28314
2018,KPI_ReachH_CPD,DGR001,35330
2018,KPI_ReachH_CPD,DGT001,11672
2018,KPI_ReachH_CPD,DGW001,692
2018,KPI_ReachH_CPD,DGY001,156
2018,KPI_ReachH_CPD,DHN001,22749
2018,KPI_ReachH_CPD,DHR001,101815
2018,KPI_ReachH_CPD,DHU001,154000
2018,KPI_ReachH_CPD,DID001,725752
2018,KPI_ReachH_CPD,DIE001,9640
2018,KPI_ReachH_CPD,DIL001,820000
2018,KPI_ReachH_CPD,DIN001,5261367
2018,KPI_ReachH_CPD,DIQ001,5081218
2018,KPI_ReachH_CPD,DIR001,4855280
2018,KPI_ReachH_CPD,DJO001,72749
2018,KPI_ReachH_CPD,DJP001,27210000
2018,KPI_ReachH_CPD,DKE001,1607452
2018,KPI_ReachH_CPD,DKG001,121648
2018,KPI_ReachH_CPD,DKH001,13230
2018,KPI_ReachH_CPD,DKI001,2271
2018,KPI_ReachH_CPD,DKM001,205516
2018,KPI_ReachH_CPD,DKP001,1900076
2018,KPI_ReachH_CPD,DKR001,4007843
2018,KPI_ReachH_CPD,DKW001,90
2018,KPI_ReachH_CPD,DKZ001,0
2018,KPI_ReachH_CPD,DLA001,20609
2018,KPI_ReachH_CPD,DLB001,478717
2018,KPI_ReachH_CPD,DLC001,50000
2018,KPI_ReachH_CPD,DLI001,0
2018,KPI_ReachH_CPD,DLK001,75073
2018,KPI_ReachH_CPD,DLR001,1168
