year,kpi,doncode,value
2015,KPI_ReachLTSPD_CPD,DTD001,78000
2015,KPI_ReachLTSPD_CPD,DTG001,756698
2015,KPI_ReachLTSPD_CPD,DTH001,3679
2015,KPI_ReachLTSPD_CPD,DTJ001,59629
2015,KPI_ReachLTSPD_CPD,DTL001,252558
2015,KPI_ReachLTSPD_CPD,DTM001,39000
2015,KPI_ReachLTSPD_CPD,DTN001,20000
2015,KPI_ReachLTSPD_CPD,DTR001,6804339
2015,KPI_ReachLTSPD_CPD,DTT001,22146
2015,KPI_ReachLTSPD_CPD,DTZ001,45217898
2015,KPI_ReachLTSPD_CPD,DUA001,2880000
2015,KPI_ReachLTSPD_CPD,DUG001,5740745
2015,KPI_ReachLTSPD_CPD,DUS001,5465762
2015,KPI_ReachLTSPD_CPD,DUZ001,110675
2015,KPI_ReachLTSPD_CPD,DVE001,3349956
2015,KPI_ReachLTSPD_CPD,DVN001,17473956
2015,KPI_ReachLTSPD_CPD,DVU001,352
2015,KPI_ReachLTSPD_CPD,DWS001,48000
2015,KPI_ReachLTSPD_CPD,DYE001,450000
2015,KPI_ReachLTSPD_CPD,DZA001,161000
2015,KPI_ReachLTSPD_CPD,DZM001,50732
2015,KPI_ReachLTSPD_CPD,DZW001,156632
2015,KPI_DonBlood_Tot,DAD001,1200
2015,KPI_DonBlood_Tot,DAF001,2450
2015,KPI_DonBlood_Tot,DAG001,200
2015,KPI_DonBlood_Tot,DAL001,6386
2015,KPI_DonBlood_Tot,DAM001,0
2015,KPI_DonBlood_Tot,DAO001,250
2015,KPI_DonBlood_Tot,DAR001,0
2015,KPI_DonBlood_Tot,DAT001,228064
2015,KPI_DonBlood_Tot,DAU001,465537
2015,KPI_DonBlood_Tot,DAZ001,1840
2015,KPI_DonBlood_Tot,DBA001,36554
2015,KPI_DonBlood_Tot,DBB001,0
2015,KPI_DonBlood_Tot,DBD001,57390
2015,KPI_DonBlood_Tot,DBE001,286618
2015,KPI_DonBlood_Tot,DBF001,85
2015,KPI_DonBlood_Tot,DBG001,168380
2015,KPI_DonBlood_Tot,DBH001,8635
2015,KPI_DonBlood_Tot,DBI001,4340
2015,KPI_DonBlood_Tot,DBJ001,6400
2015,KPI_DonBlood_Tot,DBN001,0
2015,KPI_DonBlood_Tot,DBO001,70
2015,KPI_DonBlood_Tot,DBR001,0
2015,KPI_DonBlood_Tot,DBS001,0
2015,KPI_DonBlood_Tot,DBW001,0
2015,KPI_DonBlood_Tot,DBY001,0
2015,KPI_DonBlood_Tot,DBZ001,100
2015,KPI_DonBlood_Tot,DCA001,0
2015,KPI_DonBlood_Tot,DCD001,0
2015,KPI_DonBlood_Tot,DCF001,333
2015,KPI_DonBlood_Tot,DCG001,250
2015,KPI_DonBlood_Tot,DCH001,266659
2015,KPI_DonBlood_Tot,DCI001,455
2015,KPI_DonBlood_Tot,DCK001,278
2015,KPI_DonBlood_Tot,DCL001,339
2015,KPI_DonBlood_Tot,DCM001,180
2015,KPI_DonBlood_Tot,DCN001,0
2015,KPI_DonBlood_Tot,DCO001,123874
2015,KPI_DonBlood_Tot,DCR001,0
2015,KPI_DonBlood_Tot,DRS001,145667
2015,KPI_DonBlood_Tot,DCU001,2127
2015,KPI_DonBlood_Tot,DCV001,1500
2015,KPI_DonBlood_Tot,DCY001,4000
2015,KPI_DonBlood_Tot,DCZ001,257300
2015,KPI_DonBlood_Tot,DDE001,1700000
2015,KPI_DonBlood_Tot,DDJ001,0
2015,KPI_DonBlood_Tot,DDK001,0
2015,KPI_DonBlood_Tot,DDM001,0
2015,KPI_DonBlood_Tot,DDO001,65875
2015,KPI_DonBlood_Tot,DEC001,191083
2015,KPI_DonBlood_Tot,DEE001,0
2015,KPI_DonBlood_Tot,DEG001,90000
2015,KPI_DonBlood_Tot,DES001,161456
2015,KPI_DonBlood_Tot,DET001,0
2015,KPI_DonBlood_Tot,DFI001,95015
2015,KPI_DonBlood_Tot,DFJ001,0
2015,KPI_DonBlood_Tot,DFM001,50
2015,KPI_DonBlood_Tot,DFR001,0
2015,KPI_DonBlood_Tot,DGA001,30
2015,KPI_DonBlood_Tot,DGB001,0
2015,KPI_DonBlood_Tot,DGD001,0
2015,KPI_DonBlood_Tot,DGE001,321
2015,KPI_DonBlood_Tot,DGH001,133
2015,KPI_DonBlood_Tot,DGM001,45
2015,KPI_DonBlood_Tot,DGN001,0
2015,KPI_DonBlood_Tot,DGQ001,20
2015,KPI_DonBlood_Tot,DGR001,1000
2015,KPI_DonBlood_Tot,DGT001,2558
2015,KPI_DonBlood_Tot,DGW001,0
2015,KPI_DonBlood_Tot,DGY001,292
2015,KPI_DonBlood_Tot,DHN001,38380
2015,KPI_DonBlood_Tot,DHR001,133548
2015,KPI_DonBlood_Tot,DHT001,27752
2015,KPI_DonBlood_Tot,DHU001,272478
2015,KPI_DonBlood_Tot,DID001,336378
2015,KPI_DonBlood_Tot,DIE001,0
2015,KPI_DonBlood_Tot,DIL001,204364
2015,KPI_DonBlood_Tot,DIN001,26247
2015,KPI_DonBlood_Tot,DIQ001,1428
2015,KPI_DonBlood_Tot,DIR001,77041
2015,KPI_DonBlood_Tot,DIS001,0
2015,KPI_DonBlood_Tot,DJM001,25
2015,KPI_DonBlood_Tot,DJO001,0
2015,KPI_DonBlood_Tot,DJP001,4883587
2015,KPI_DonBlood_Tot,DKE001,31888
2015,KPI_DonBlood_Tot,DKG001,234
2015,KPI_DonBlood_Tot,DKH001,688
2015,KPI_DonBlood_Tot,DKI001,0
2015,KPI_DonBlood_Tot,DKM001,0
2015,KPI_DonBlood_Tot,DKN001,0
2015,KPI_DonBlood_Tot,DKP001,0
2015,KPI_DonBlood_Tot,DKR001,2872156
2015,KPI_DonBlood_Tot,DKW001,0
2015,KPI_DonBlood_Tot,DKZ001,762
2015,KPI_DonBlood_Tot,DLA001,36635
2015,KPI_DonBlood_Tot,DLB001,19600
2015,KPI_DonBlood_Tot,DLC001,0
2015,KPI_DonBlood_Tot,DLI001,1040
2015,KPI_DonBlood_Tot,DLK001,0
2015,KPI_DonBlood_Tot,DLR001,0
2015,KPI_DonBlood_Tot,DLS001,50
2015,KPI_DonBlood_Tot,DLT001,0
2015,KPI_DonBlood_Tot,DLU001,13920
2015,KPI_DonBlood_Tot,DLV001,5871
2015,KPI_DonBlood_Tot,DLY001,5000
2015,KPI_DonBlood_Tot,DMA001,12000
2015,KPI_DonBlood_Tot,DMC001,0
2015,KPI_DonBlood_Tot,DMD001,2100
2015,KPI_DonBlood_Tot,DME001,5752
2015,KPI_DonBlood_Tot,DMG001,269
2015,KPI_DonBlood_Tot,DMK001,54708
2015,KPI_DonBlood_Tot,DML001,0
2015,KPI_DonBlood_Tot,DMM001,404
2015,KPI_DonBlood_Tot,DMN001,29800
2015,KPI_DonBlood_Tot,DMR001,10
2015,KPI_DonBlood_Tot,DMT001,7
2015,KPI_DonBlood_Tot,DMU001,0
2015,KPI_DonBlood_Tot,DMV001,0
2015,KPI_DonBlood_Tot,DMW001,1044
2015,KPI_DonBlood_Tot,DMX001,16940
2015,KPI_DonBlood_Tot,DMY001,50000
2015,KPI_DonBlood_Tot,DMZ001,0
2015,KPI_DonBlood_Tot,DNA001,0
2015,KPI_DonBlood_Tot,DNE001,500
2015,KPI_DonBlood_Tot,DNG001,500
2015,KPI_DonBlood_Tot,DNI001,0
2015,KPI_DonBlood_Tot,DNL001,0
2015,KPI_DonBlood_Tot,DNO001,0
2015,KPI_DonBlood_Tot,DNP001,108580
2015,KPI_DonBlood_Tot,DNZ001,0
2015,KPI_DonBlood_Tot,DPA001,11
2015,KPI_DonBlood_Tot,DPE001,990
2015,KPI_DonBlood_Tot,DPH001,303779
2015,KPI_DonBlood_Tot,DPK001,3075
2015,KPI_DonBlood_Tot,DPL001,86826
2015,KPI_DonBlood_Tot,DPS001,38
2015,KPI_DonBlood_Tot,DPT001,0
2015,KPI_DonBlood_Tot,DPW001,45
2015,KPI_DonBlood_Tot,DPY001,295
2015,KPI_DonBlood_Tot,DQA001,0
2015,KPI_DonBlood_Tot,DRO001,4404
2015,KPI_DonBlood_Tot,DRU001,4175
2015,KPI_DonBlood_Tot,DRW001,13296
2015,KPI_DonBlood_Tot,DSC001,76
2015,KPI_DonBlood_Tot,DSD001,0
2015,KPI_DonBlood_Tot,DSE001,0
2015,KPI_DonBlood_Tot,DSG001,71227
2015,KPI_DonBlood_Tot,DSI001,100888
2015,KPI_DonBlood_Tot,DSK001,0
2015,KPI_DonBlood_Tot,DSL001,0
2015,KPI_DonBlood_Tot,DSM001,0
2015,KPI_DonBlood_Tot,DSN001,67
2015,KPI_DonBlood_Tot,DSO001,0
2015,KPI_DonBlood_Tot,DSR001,4109
2015,KPI_DonBlood_Tot,DSS001,951
2015,KPI_DonBlood_Tot,DST001,45
2015,KPI_DonBlood_Tot,DSV001,9813
2015,KPI_DonBlood_Tot,DSY001,76
2015,KPI_DonBlood_Tot,DSZ001,0
2015,KPI_DonBlood_Tot,DTD001,700
2015,KPI_DonBlood_Tot,DTG001,881
2015,KPI_DonBlood_Tot,DTH001,388416
2015,KPI_DonBlood_Tot,DTJ001,0
2015,KPI_DonBlood_Tot,DTL001,0
2015,KPI_DonBlood_Tot,DTM001,0
2015,KPI_DonBlood_Tot,DTN001,2500
2015,KPI_DonBlood_Tot,DTR001,1937940
2015,KPI_DonBlood_Tot,DTT001,25
2015,KPI_DonBlood_Tot,DTZ001,25920
2015,KPI_DonBlood_Tot,DUA001,0
2015,KPI_DonBlood_Tot,DUG001,162010
2015,KPI_DonBlood_Tot,DUS001,2925032
2015,KPI_DonBlood_Tot,DUZ001,0
2015,KPI_DonBlood_Tot,DVC001,0
2015,KPI_DonBlood_Tot,DVE001,1285
2015,KPI_DonBlood_Tot,DVN001,0
2015,KPI_DonBlood_Tot,DVU001,0
2015,KPI_DonBlood_Tot,DWS001,3350
2015,KPI_DonBlood_Tot,DYE001,315
2015,KPI_DonBlood_Tot,DZA001,0
2015,KPI_DonBlood_Tot,DZM001,0
2015,KPI_DonBlood_Tot,DZW001,0
2015,KPI_PeopleVol_Tot,DAD001,143
2015,KPI_PeopleVol_Tot,DAE001,3255
2015,KPI_PeopleVol_Tot,DAF001,29154
2015,KPI_PeopleVol_Tot,DAG001,142
2015,KPI_PeopleVol_Tot,DAL001,2442
2015,KPI_PeopleVol_Tot,DAM001,3500
2015,KPI_PeopleVol_Tot,DAO001,6027
2015,KPI_PeopleVol_Tot,DAR001,9396
2015,KPI_PeopleVol_Tot,DAT001,73002
2015,KPI_PeopleVol_Tot,DAU001,21337
2015,KPI_PeopleVol_Tot,DAZ001,6650
