doncode,year,kpi,value
DUS001,2022,KPI_ReachHI_CPD,
DUS001,2022,KPI_ReachHPM_CPD,51972
DUS001,2022,KPI_ReachL_CPD,244095
DUS001,2022,KPI_ReachLTSPD_CPD,7351869
DUS001,2022,KPI_ReachM_CPD,
DUS001,2022,KPI_ReachRCRCEd_CPD,
DUS001,2022,KPI_ReachS_CPD,149551
DUS001,2022,KPI_ReachSI_CPD,
DUS001,2022,KPI_ReachWASH_CPD,
DUS001,2022,KPI_TrainFA_Tot,3295324
DUS001,2022,KPI_DonBlood_Tot,2167428
DUS001,2022,KPI_PeopleVol_Tot,275109
DUS001,2022,KPI_PStaff_Tot,17681
DUS001,2022,KPI_noLocalUnits,234
DUS001,2022,KPI_IncomeLC_CHF,3078009679
DUS001,2022,KPI_expenditureLC_CHF,2949814903
DAD001,2022,KPI_Climate_CPD,
DAD001,2022,KPI_ClimateHeat_CPD,72
DAD001,2022,KPI_ReachCTP_CPD,
DAD001,2022,KPI_ReachDRER_CPD,
DAD001,2022,KPI_ReachDRR_CPD,
DAD001,2022,KPI_ReachH_CPD,
DAD001,2022,KPI_ReachHI_CPD,
DAD001,2022,KPI_ReachHPM_CPD,
DAD001,2022,KPI_ReachL_CPD,
DAD001,2022,KPI_ReachLTSPD_CPD,564
DAD001,2022,KPI_ReachM_CPD,187
DAD001,2022,KPI_ReachRCRCEd_CPD,14
DAD001,2022,KPI_ReachS_CPD,
DAD001,2022,KPI_ReachSI_CPD,
DAD001,2022,KPI_ReachWASH_CPD,
DAD001,2022,KPI_TrainFA_Tot,3582
DAD001,2022,KPI_DonBlood_Tot,1450
DAD001,2022,KPI_PeopleVol_Tot,318
DAD001,2022,KPI_PStaff_Tot,51
DAD001,2022,KPI_noLocalUnits,1
DAD001,2022,KPI_IncomeLC_CHF,2684166
DAD001,2022,KPI_expenditureLC_CHF,2595220
DAO001,2022,KPI_Climate_CPD,
DAO001,2022,KPI_ClimateHeat_CPD,
DAO001,2022,KPI_ReachCTP_CPD,
DAO001,2022,KPI_ReachDRER_CPD,2500
DAO001,2022,KPI_ReachDRR_CPD,
DAO001,2022,KPI_ReachH_CPD,154915
DAO001,2022,KPI_ReachHI_CPD,19547
DAO001,2022,KPI_ReachHPM_CPD,
DAO001,2022,KPI_ReachL_CPD,
DAO001,2022,KPI_ReachLTSPD_CPD,
DAO001,2022,KPI_ReachM_CPD,8600
DAO001,2022,KPI_ReachRCRCEd_CPD,
DAO001,2022,KPI_ReachS_CPD,
DAO001,2022,KPI_ReachSI_CPD,
DAO001,2022,KPI_ReachWASH_CPD,6830
DAO001,2022,KPI_TrainFA_Tot,
DAO001,2022,KPI_DonBlood_Tot,
DAO001,2022,KPI_PeopleVol_Tot,4665
DAO001,2022,KPI_PStaff_Tot,77
DAO001,2022,KPI_noLocalUnits,18
DAO001,2022,KPI_IncomeLC_CHF,364047
DAO001,2022,KPI_expenditureLC_CHF,371563
DAG001,2022,KPI_Climate_CPD,
DAG001,2022,KPI_ClimateHeat_CPD,
DAG001,2022,KPI_ReachCTP_CPD,
DAG001,2022,KPI_ReachDRER_CPD,
DAG001,2022,KPI_ReachDRR_CPD,
DAG001,2022,KPI_ReachH_CPD,109
DAG001,2022,KPI_ReachHI_CPD,
DAG001,2022,KPI_ReachHPM_CPD,
DAG001,2022,KPI_ReachL_CPD,
DAG001,2022,KPI_ReachLTSPD_CPD,25
DAG001,2022,KPI_ReachM_CPD,1
DAG001,2022,KPI_ReachRCRCEd_CPD,
DAG001,2022,KPI_ReachS_CPD,11
DAG001,2022,KPI_ReachSI_CPD,
DAG001,2022,KPI_ReachWASH_CPD,14
DAG001,2022,KPI_TrainFA_Tot,152
DAG001,2022,KPI_DonBlood_Tot,
DAG001,2022,KPI_PeopleVol_Tot,83
DAG001,2022,KPI_PStaff_Tot,7
DAG001,2022,KPI_noLocalUnits,3
DAG001,2022,KPI_IncomeLC_CHF,169478
DAG001,2022,KPI_expenditureLC_CHF,154862
DAR001,2022,KPI_Climate_CPD,1781
DAR001,2022,KPI_ClimateHeat_CPD,
DAR001,2022,KPI_ReachCTP_CPD,
DAR001,2022,KPI_ReachDRER_CPD,2700
DAR001,2022,KPI_ReachDRR_CPD,5355
DAR001,2022,KPI_ReachH_CPD,12000
DAR001,2022,KPI_ReachHI_CPD,12770
DAR001,2022,KPI_ReachHPM_CPD,1504
DAR001,2022,KPI_ReachL_CPD,4257
DAR001,2022,KPI_ReachLTSPD_CPD,12078
DAR001,2022,KPI_ReachM_CPD,5210
DAR001,2022,KPI_ReachRCRCEd_CPD,14153
DAR001,2022,KPI_ReachS_CPD,362
DAR001,2022,KPI_ReachSI_CPD,765
DAR001,2022,KPI_ReachWASH_CPD,1181
DAR001,2022,KPI_TrainFA_Tot,38792
DAR001,2022,KPI_DonBlood_Tot,4342
DAR001,2022,KPI_PeopleVol_Tot,7160
DAR001,2022,KPI_PStaff_Tot,1800
DAR001,2022,KPI_noLocalUnits,65
DAR001,2022,KPI_IncomeLC_CHF,34827314
DAR001,2022,KPI_expenditureLC_CHF,37814889
DAM001,2022,KPI_Climate_CPD,
DAM001,2022,KPI_ClimateHeat_CPD,
DAM001,2022,KPI_ReachCTP_CPD,30318
DAM001,2022,KPI_ReachDRER_CPD,13794
DAM001,2022,KPI_ReachDRR_CPD,10484
DAM001,2022,KPI_ReachH_CPD,176000
DAM001,2022,KPI_ReachHI_CPD,
DAM001,2022,KPI_ReachHPM_CPD,2108
DAM001,2022,KPI_ReachL_CPD,510
DAM001,2022,KPI_ReachLTSPD_CPD,1759
DAM001,2022,KPI_ReachM_CPD,20264
DAM001,2022,KPI_ReachRCRCEd_CPD,1980
DAM001,2022,KPI_ReachS_CPD,
DAM001,2022,KPI_ReachSI_CPD,959489
DAM001,2022,KPI_ReachWASH_CPD,135200
DAM001,2022,KPI_TrainFA_Tot,5080
DAM001,2022,KPI_DonBlood_Tot,
DAM001,2022,KPI_PeopleVol_Tot,6858
DAM001,2022,KPI_PStaff_Tot,169
DAM001,2022,KPI_noLocalUnits,69
DAM001,2022,KPI_IncomeLC_CHF,6786315
DAM001,2022,KPI_expenditureLC_CHF,6285073
DAU001,2022,KPI_Climate_CPD,
DAU001,2022,KPI_ClimateHeat_CPD,
DAU001,2022,KPI_ReachCTP_CPD,131000
DAU001,2022,KPI_ReachDRER_CPD,792847
DAU001,2022,KPI_ReachDRR_CPD,9040060
DAU001,2022,KPI_ReachH_CPD,736367
DAU001,2022,KPI_ReachHI_CPD,
DAU001,2022,KPI_ReachHPM_CPD,173000
DAU001,2022,KPI_ReachL_CPD,9040600
DAU001,2022,KPI_ReachLTSPD_CPD,9040060
DAU001,2022,KPI_ReachM_CPD,65974
DAU001,2022,KPI_ReachRCRCEd_CPD,12900
DAU001,2022,KPI_ReachS_CPD,
DAU001,2022,KPI_ReachSI_CPD,4619
DAU001,2022,KPI_ReachWASH_CPD,
DAU001,2022,KPI_TrainFA_Tot,41007
DAU001,2022,KPI_DonBlood_Tot,521000
DAU001,2022,KPI_PeopleVol_Tot,12676
DAU001,2022,KPI_PStaff_Tot,5760
DAU001,2022,KPI_noLocalUnits,799
DAU001,2022,KPI_IncomeLC_CHF,707507944
DAU001,2022,KPI_expenditureLC_CHF,766173497
DAT001,2022,KPI_Climate_CPD,
DAT001,2022,KPI_ClimateHeat_CPD,
DAT001,2022,KPI_ReachCTP_CPD,
DAT001,2022,KPI_ReachDRER_CPD,
DAT001,2022,KPI_ReachDRR_CPD,
DAT001,2022,KPI_ReachH_CPD,3251629
DAT001,2022,KPI_ReachHI_CPD,
DAT001,2022,KPI_ReachHPM_CPD,19679
DAT001,2022,KPI_ReachL_CPD,
DAT001,2022,KPI_ReachLTSPD_CPD,3251629
DAT001,2022,KPI_ReachM_CPD,29186
DAT001,2022,KPI_ReachRCRCEd_CPD,253888
DAT001,2022,KPI_ReachS_CPD,
DAT001,2022,KPI_ReachSI_CPD,2708
DAT001,2022,KPI_ReachWASH_CPD,
DAT001,2022,KPI_TrainFA_Tot,358180
DAT001,2022,KPI_DonBlood_Tot,223838
DAT001,2022,KPI_PeopleVol_Tot,75401
DAT001,2022,KPI_PStaff_Tot,11036
DAT001,2022,KPI_noLocalUnits,142
DAT001,2022,KPI_IncomeLC_CHF,64495643
DAT001,2022,KPI_expenditureLC_CHF,64465733
DBH001,2022,KPI_Climate_CPD,
DBH001,2022,KPI_ClimateHeat_CPD,
DBH001,2022,KPI_ReachCTP_CPD,1272
DBH001,2022,KPI_ReachDRER_CPD,
DBH001,2022,KPI_ReachDRR_CPD,
DBH001,2022,KPI_ReachH_CPD,2000
DBH001,2022,KPI_ReachHI_CPD,
DBH001,2022,KPI_ReachHPM_CPD,
DBH001,2022,KPI_ReachL_CPD,
DBH001,2022,KPI_ReachLTSPD_CPD,
DBH001,2022,KPI_ReachM_CPD,
DBH001,2022,KPI_ReachRCRCEd_CPD,71
DBH001,2022,KPI_ReachS_CPD,
DBH001,2022,KPI_ReachSI_CPD,
DBH001,2022,KPI_ReachWASH_CPD,
DBH001,2022,KPI_TrainFA_Tot,562
DBH001,2022,KPI_DonBlood_Tot,
DBH001,2022,KPI_PeopleVol_Tot,66
DBH001,2022,KPI_PStaff_Tot,23
DBH001,2022,KPI_noLocalUnits,1
DBH001,2022,KPI_IncomeLC_CHF,1255741
DBH001,2022,KPI_expenditureLC_CHF,1481029
DBD001,2022,KPI_Climate_CPD,64194
DBD001,2022,KPI_ClimateHeat_CPD,1300
DBD001,2022,KPI_ReachCTP_CPD,220677
DBD001,2022,KPI_ReachDRER_CPD,30772793
DBD001,2022,KPI_ReachDRR_CPD,783715
DBD001,2022,KPI_ReachH_CPD,1723199
DBD001,2022,KPI_ReachHI_CPD,27390870
DBD001,2022,KPI_ReachHPM_CPD,111326
DBD001,2022,KPI_ReachL_CPD,240832
DBD001,2022,KPI_ReachLTSPD_CPD,1063035
DBD001,2022,KPI_ReachM_CPD,13466
DBD001,2022,KPI_ReachRCRCEd_CPD,57119
DBD001,2022,KPI_ReachS_CPD,497502
DBD001,2022,KPI_ReachSI_CPD,110858
DBD001,2022,KPI_ReachWASH_CPD,617052
DBD001,2022,KPI_TrainFA_Tot,32360
DBD001,2022,KPI_DonBlood_Tot,87470
DBD001,2022,KPI_PeopleVol_Tot,122559
DBD001,2022,KPI_PStaff_Tot,2757
DBD001,2022,KPI_noLocalUnits,68
DBD001,2022,KPI_IncomeLC_CHF,40957217
DBD001,2022,KPI_expenditureLC_CHF,37592611
DSZ001,2022,KPI_Climate_CPD,
DSZ001,2022,KPI_ClimateHeat_CPD,
DSZ001,2022,KPI_ReachCTP_CPD,30776
DSZ001,2022,KPI_ReachDRER_CPD,33312
DSZ001,2022,KPI_ReachDRR_CPD,647
DSZ001,2022,KPI_ReachH_CPD,136570
DSZ001,2022,KPI_ReachHI_CPD,
DSZ001,2022,KPI_ReachHPM_CPD,
DSZ001,2022,KPI_ReachL_CPD,48052
DSZ001,2022,KPI_ReachLTSPD_CPD,
DSZ001,2022,KPI_ReachM_CPD,852
DSZ001,2022,KPI_ReachRCRCEd_CPD,
DSZ001,2022,KPI_ReachS_CPD,226
DSZ001,2022,KPI_ReachSI_CPD,263
DSZ001,2022,KPI_ReachWASH_CPD,15810
DSZ001,2022,KPI_TrainFA_Tot,806
DSZ001,2022,KPI_DonBlood_Tot,0
DSZ001,2022,KPI_PeopleVol_Tot,4700
DSZ001,2022,KPI_PStaff_Tot,64
DSZ001,2022,KPI_noLocalUnits,111
DSZ001,2022,KPI_IncomeLC_CHF,872521
DSZ001,2022,KPI_expenditureLC_CHF,677819
DBY001,2022,KPI_Climate_CPD,5326
DBY001,2022,KPI_ClimateHeat_CPD,4560
DBY001,2022,KPI_ReachCTP_CPD,2740
DBY001,2022,KPI_ReachDRER_CPD,44000
DBY001,2022,KPI_ReachDRR_CPD,36000
DBY001,2022,KPI_ReachH_CPD,2662
DBY001,2022,KPI_ReachHI_CPD,40607
DBY001,2022,KPI_ReachHPM_CPD,41171
DBY001,2022,KPI_ReachL_CPD,91513
DBY001,2022,KPI_ReachLTSPD_CPD,206337
DBY001,2022,KPI_ReachM_CPD,9931
DBY001,2022,KPI_ReachRCRCEd_CPD,2211
DBY001,2022,KPI_ReachS_CPD,3267
DBY001,2022,KPI_ReachSI_CPD,35707
DBY001,2022,KPI_ReachWASH_CPD,13376
DBY001,2022,KPI_TrainFA_Tot,23093
DBY001,2022,KPI_DonBlood_Tot,1422
DBY001,2022,KPI_PeopleVol_Tot,15325
DBY001,2022,KPI_PStaff_Tot,418
DBY001,2022,KPI_noLocalUnits,158
DBY001,2022,KPI_IncomeLC_CHF,7741977
DBY001,2022,KPI_expenditureLC_CHF,6714477
DBE001,2022,KPI_Climate_CPD,
DBE001,2022,KPI_ClimateHeat_CPD,
DBE001,2022,KPI_ReachCTP_CPD,
DBE001,2022,KPI_ReachDRER_CPD,
DBE001,2022,KPI_ReachDRR_CPD,
DBE001,2022,KPI_ReachH_CPD,
DBE001,2022,KPI_ReachHI_CPD,
DBE001,2022,KPI_ReachHPM_CPD,
DBE001,2022,KPI_ReachL_CPD,
DBE001,2022,KPI_ReachLTSPD_CPD,
DBE001,2022,KPI_ReachM_CPD,
DBE001,2022,KPI_ReachRCRCEd_CPD,
DBE001,2022,KPI_ReachS_CPD,
DBE001,2022,KPI_ReachSI_CPD,
DBE001,2022,KPI_ReachWASH_CPD,
DBE001,2022,KPI_TrainFA_Tot,77081
DBE001,2022,KPI_DonBlood_Tot,232265
DBE001,2022,KPI_PeopleVol_Tot,24928
DBE001,2022,KPI_PStaff_Tot,4312
DBE001,2022,KPI_noLocalUnits,474
DBE001,2022,KPI_IncomeLC_CHF,496924282
DBE001,2022,KPI_expenditureLC_CHF,491988613
DBE004,2022,KPI_Climate_CPD,
DBE004,2022,KPI_ClimateHeat_CPD,
DBE004,2022,KPI_ReachCTP_CPD,
DBE004,2022,KPI_ReachDRER_CPD,
DBE004,2022,KPI_ReachDRR_CPD,
DBE004,2022,KPI_ReachH_CPD,
DBE004,2022,KPI_ReachHI_CPD,
DBE004,2022,KPI_ReachHPM_CPD,
DBE004,2022,KPI_ReachL_CPD,
DBE004,2022,KPI_ReachLTSPD_CPD,
DBE004,2022,KPI_ReachM_CPD,
DBE004,2022,KPI_ReachRCRCEd_CPD,
DBE004,2022,KPI_ReachS_CPD,
DBE004,2022,KPI_ReachSI_CPD,
DBE004,2022,KPI_ReachWASH_CPD,
DBE004,2022,KPI_TrainFA_Tot,
DBE004,2022,KPI_DonBlood_Tot,
DBE004,2022,KPI_PeopleVol_Tot,
DBE004,2022,KPI_PStaff_Tot,
DBE004,2022,KPI_noLocalUnits,
DBE004,2022,KPI_IncomeLC_CHF,
DBE004,2022,KPI_expenditureLC_CHF,
DBZ001,2022,KPI_Climate_CPD,
DBZ001,2022,KPI_ClimateHeat_CPD,
DBZ001,2022,KPI_ReachCTP_CPD,352
DBZ001,2022,KPI_ReachDRER_CPD,4356
DBZ001,2022,KPI_ReachDRR_CPD,1574
DBZ001,2022,KPI_ReachH_CPD,61
DBZ001,2022,KPI_ReachHI_CPD,
DBZ001,2022,KPI_ReachHPM_CPD,
DBZ001,2022,KPI_ReachL_CPD,326
DBZ001,2022,KPI_ReachLTSPD_CPD,2649
DBZ001,2022,KPI_ReachM_CPD,1004
DBZ001,2022,KPI_ReachRCRCEd_CPD,
DBZ001,2022,KPI_ReachS_CPD,
DBZ001,2022,KPI_ReachSI_CPD,18
DBZ001,2022,KPI_ReachWASH_CPD,21
DBZ001,2022,KPI_TrainFA_Tot,1200
DBZ001,2022,KPI_DonBlood_Tot,34
DBZ001,2022,KPI_PeopleVol_Tot,87
DBZ001,2022,KPI_PStaff_Tot,11
DBZ001,2022,KPI_noLocalUnits,7
DBZ001,2022,KPI_IncomeLC_CHF,1016262
DBZ001,2022,KPI_expenditureLC_CHF,661958
DBT001,2022,KPI_Climate_CPD,
DBT001,2022,KPI_ClimateHeat_CPD,
DBT001,2022,KPI_ReachCTP_CPD,
DBT001,2022,KPI_ReachDRER_CPD,500000
DBT001,2022,KPI_ReachDRR_CPD,684
DBT001,2022,KPI_ReachH_CPD,500000
DBT001,2022,KPI_ReachHI_CPD,
DBT001,2022,KPI_ReachHPM_CPD,
DBT001,2022,KPI_ReachL_CPD,
DBT001,2022,KPI_ReachLTSPD_CPD,275
DBT001,2022,KPI_ReachM_CPD,
DBT001,2022,KPI_ReachRCRCEd_CPD,101500
DBT001,2022,KPI_ReachS_CPD,
DBT001,2022,KPI_ReachSI_CPD,750
DBT001,2022,KPI_ReachWASH_CPD,91000
DBT001,2022,KPI_TrainFA_Tot,684
DBT001,2022,KPI_DonBlood_Tot,
DBT001,2022,KPI_PeopleVol_Tot,5792
DBT001,2022,KPI_PStaff_Tot,10
DBT001,2022,KPI_noLocalUnits,1
DBT001,2022,KPI_IncomeLC_CHF,341658
DBT001,2022,KPI_expenditureLC_CHF,240097
DBO001,2022,KPI_Climate_CPD,
DBO001,2022,KPI_ClimateHeat_CPD,
DBO001,2022,KPI_ReachCTP_CPD,
DBO001,2022,KPI_ReachDRER_CPD,205
DBO001,2022,KPI_ReachDRR_CPD,205
DBO001,2022,KPI_ReachH_CPD,102973
DBO001,2022,KPI_ReachHI_CPD,71366
DBO001,2022,KPI_ReachHPM_CPD,27269
DBO001,2022,KPI_ReachL_CPD,400
DBO001,2022,KPI_ReachLTSPD_CPD,
DBO001,2022,KPI_ReachM_CPD,1560
DBO001,2022,KPI_ReachRCRCEd_CPD,
DBO001,2022,KPI_ReachS_CPD,
DBO001,2022,KPI_ReachSI_CPD,
DBO001,2022,KPI_ReachWASH_CPD,3580
DBO001,2022,KPI_TrainFA_Tot,130
DBO001,2022,KPI_DonBlood_Tot,
DBO001,2022,KPI_PeopleVol_Tot,624
DBO001,2022,KPI_PStaff_Tot,22
DBO001,2022,KPI_noLocalUnits,30
DBO001,2022,KPI_IncomeLC_CHF,799808
DBO001,2022,KPI_expenditureLC_CHF,770518
DBW001,2022,KPI_Climate_CPD,173
DBW001,2022,KPI_ClimateHeat_CPD,0
DBW001,2022,KPI_ReachCTP_CPD,0
DBW001,2022,KPI_ReachDRER_CPD,10859
DBW001,2022,KPI_ReachDRR_CPD,1540
DBW001,2022,KPI_ReachH_CPD,1210041
DBW001,2022,KPI_ReachHI_CPD,19749
DBW001,2022,KPI_ReachHPM_CPD,114
DBW001,2022,KPI_ReachL_CPD,50
DBW001,2022,KPI_ReachLTSPD_CPD,1395
DBW001,2022,KPI_ReachM_CPD,17215
DBW001,2022,KPI_ReachRCRCEd_CPD,1029
DBW001,2022,KPI_ReachS_CPD,0
DBW001,2022,KPI_ReachSI_CPD,835
DBW001,2022,KPI_ReachWASH_CPD,0
DBW001,2022,KPI_TrainFA_Tot,1485
DBW001,2022,KPI_DonBlood_Tot,146
DBW001,2022,KPI_PeopleVol_Tot,10000
DBW001,2022,KPI_PStaff_Tot,67
DBW001,2022,KPI_noLocalUnits,31
DBW001,2022,KPI_IncomeLC_CHF,2941305
DBW001,2022,KPI_expenditureLC_CHF,2967900
DBR001,2022,KPI_Climate_CPD,
DBR001,2022,KPI_ClimateHeat_CPD,
DBR001,2022,KPI_ReachCTP_CPD,
DBR001,2022,KPI_ReachDRER_CPD,
DBR001,2022,KPI_ReachDRR_CPD,
DBR001,2022,KPI_ReachH_CPD,
DBR001,2022,KPI_ReachHI_CPD,
DBR001,2022,KPI_ReachHPM_CPD,
DBR001,2022,KPI_ReachL_CPD,
DBR001,2022,KPI_ReachLTSPD_CPD,
DBR001,2022,KPI_ReachM_CPD,
DBR001,2022,KPI_ReachRCRCEd_CPD,
DBR001,2022,KPI_ReachS_CPD,
DBR001,2022,KPI_ReachSI_CPD,
DBR001,2022,KPI_ReachWASH_CPD,
DBR001,2022,KPI_TrainFA_Tot,
DBR001,2022,KPI_DonBlood_Tot,
DBR001,2022,KPI_PeopleVol_Tot,11790
DBR001,2022,KPI_PStaff_Tot,1810
DBR001,2022,KPI_noLocalUnits,69
DBR001,2022,KPI_IncomeLC_CHF,1382050
DBR001,2022,KPI_expenditureLC_CHF,1618976
DGB001,2022,KPI_Climate_CPD,
DGB001,2022,KPI_ClimateHeat_CPD,
DGB001,2022,KPI_ReachCTP_CPD,66592
DGB001,2022,KPI_ReachDRER_CPD,115858
DGB001,2022,KPI_ReachDRR_CPD,
DGB001,2022,KPI_ReachH_CPD,70459
DGB001,2022,KPI_ReachHI_CPD,176652
DGB001,2022,KPI_ReachHPM_CPD,
DGB001,2022,KPI_ReachL_CPD,
DGB001,2022,KPI_ReachLTSPD_CPD,
DGB001,2022,KPI_ReachM_CPD,31272
DGB001,2022,KPI_ReachRCRCEd_CPD,
DGB001,2022,KPI_ReachS_CPD,
DGB001,2022,KPI_ReachSI_CPD,
DGB001,2022,KPI_ReachWASH_CPD,
DGB001,2022,KPI_TrainFA_Tot,137213
DGB001,2022,KPI_DonBlood_Tot,
DGB001,2022,KPI_PeopleVol_Tot,21394
DGB001,2022,KPI_PStaff_Tot,4758
DGB001,2022,KPI_noLocalUnits,520
DGB001,2022,KPI_IncomeLC_CHF,542056998
DGB001,2022,KPI_expenditureLC_CHF,452743221
DBN001,2022,KPI_Climate_CPD,
DBN001,2022,KPI_ClimateHeat_CPD,
DBN001,2022,KPI_ReachCTP_CPD,
DBN001,2022,KPI_ReachDRER_CPD,
DBN001,2022,KPI_ReachDRR_CPD,
DBN001,2022,KPI_ReachH_CPD,
DBN001,2022,KPI_ReachHI_CPD,
DBN001,2022,KPI_ReachHPM_CPD,
DBN001,2022,KPI_ReachL_CPD,
DBN001,2022,KPI_ReachLTSPD_CPD,
DBN001,2022,KPI_ReachM_CPD,
DBN001,2022,KPI_ReachRCRCEd_CPD,
DBN001,2022,KPI_ReachS_CPD,
DBN001,2022,KPI_ReachSI_CPD,
DBN001,2022,KPI_ReachWASH_CPD,
DBN001,2022,KPI_TrainFA_Tot,
DBN001,2022,KPI_DonBlood_Tot,
DBN001,2022,KPI_PeopleVol_Tot,1000
DBN001,2022,KPI_PStaff_Tot,1
DBN001,2022,KPI_noLocalUnits,4
DBN001,2022,KPI_IncomeLC_CHF,
DBN001,2022,KPI_expenditureLC_CHF,
DBG001,2022,KPI_Climate_CPD,
DBG001,2022,KPI_ClimateHeat_CPD,
DBG001,2022,KPI_ReachCTP_CPD,28312
DBG001,2022,KPI_ReachDRER_CPD,215962
DBG001,2022,KPI_ReachDRR_CPD,426148
DBG001,2022,KPI_ReachH_CPD,754001
DBG001,2022,KPI_ReachHI_CPD,2531
DBG001,2022,KPI_ReachHPM_CPD,23426
DBG001,2022,KPI_ReachL_CPD,239914
DBG001,2022,KPI_ReachLTSPD_CPD,
DBG001,2022,KPI_ReachM_CPD,115934
DBG001,2022,KPI_ReachRCRCEd_CPD,
DBG001,2022,KPI_ReachS_CPD,42865
DBG001,2022,KPI_ReachSI_CPD,169353
DBG001,2022,KPI_ReachWASH_CPD,401101
DBG001,2022,KPI_TrainFA_Tot,68314
DBG001,2022,KPI_DonBlood_Tot,34797
DBG001,2022,KPI_PeopleVol_Tot,16367
DBG001,2022,KPI_PStaff_Tot,501
DBG001,2022,KPI_noLocalUnits,35
DBG001,2022,KPI_IncomeLC_CHF,17819970
DBG001,2022,KPI_expenditureLC_CHF,15698849
DBF001,2022,KPI_Climate_CPD,10479
DBF001,2022,KPI_ClimateHeat_CPD,
DBF001,2022,KPI_ReachCTP_CPD,942672
DBF001,2022,KPI_ReachDRER_CPD,1324220
DBF001,2022,KPI_ReachDRR_CPD,1131749
DBF001,2022,KPI_ReachH_CPD,3027038
DBF001,2022,KPI_ReachHI_CPD,355301
DBF001,2022,KPI_ReachHPM_CPD,376023
DBF001,2022,KPI_ReachL_CPD,22799
DBF001,2022,KPI_ReachLTSPD_CPD,1725456
DBF001,2022,KPI_ReachM_CPD,18048
DBF001,2022,KPI_ReachRCRCEd_CPD,
DBF001,2022,KPI_ReachS_CPD,223872
DBF001,2022,KPI_ReachSI_CPD,38906
DBF001,2022,KPI_ReachWASH_CPD,1146350
DBF001,2022,KPI_TrainFA_Tot,2047
DBF001,2022,KPI_DonBlood_Tot,149
