doncode,year,kpi,value
DAU001,2014,KPI_ReachLTSPD_CPD,1061427
DAU001,2014,KPI_ReachM_CPD,
DAU001,2014,KPI_ReachRCRCEd_CPD,
DAU001,2014,KPI_ReachS_CPD,
DAU001,2014,KPI_ReachSI_CPD,
DAU001,2014,KPI_ReachWASH_CPD,
DAU001,2014,KPI_TrainFA_Tot,
DAU001,2014,KPI_DonBlood_Tot,489823
DAU001,2014,KPI_GB_Tot,
DAU001,2014,KPI_PeopleVol_Tot,29267
DAU001,2014,KPI_PStaff_Tot,2948
DAU001,2014,KPI_noLocalUnits,987
DAU001,2014,KPI_IncomeLC_CHF,890908506
DAU001,2014,KPI_expenditureLC_CHF,868328432
DAT001,2014,KPI_Climate_CPD,
DAT001,2014,KPI_ClimateHeat_CPD,
DAT001,2014,KPI_ReachCTP_CPD,
DAT001,2014,KPI_ReachDRER_CPD,
DAT001,2014,KPI_ReachDRR_CPD,
DAT001,2014,KPI_ReachH_CPD,
DAT001,2014,KPI_ReachHI_CPD,
DAT001,2014,KPI_ReachHPM_CPD,
DAT001,2014,KPI_ReachL_CPD,
DAT001,2014,KPI_ReachLTSPD_CPD,2953879
DAT001,2014,KPI_ReachM_CPD,
DAT001,2014,KPI_ReachRCRCEd_CPD,
DAT001,2014,KPI_ReachS_CPD,
DAT001,2014,KPI_ReachSI_CPD,
DAT001,2014,KPI_ReachWASH_CPD,
DAT001,2014,KPI_TrainFA_Tot,
DAT001,2014,KPI_DonBlood_Tot,237805
DAT001,2014,KPI_GB_Tot,
DAT001,2014,KPI_PeopleVol_Tot,69932
DAT001,2014,KPI_PStaff_Tot,7465
DAT001,2014,KPI_noLocalUnits,1004
DAT001,2014,KPI_IncomeLC_CHF,49325444
DAT001,2014,KPI_expenditureLC_CHF,49325444
DBH001,2014,KPI_Climate_CPD,
DBH001,2014,KPI_ClimateHeat_CPD,
DBH001,2014,KPI_ReachCTP_CPD,
DBH001,2014,KPI_ReachDRER_CPD,0
DBH001,2014,KPI_ReachDRR_CPD,
DBH001,2014,KPI_ReachH_CPD,
DBH001,2014,KPI_ReachHI_CPD,
DBH001,2014,KPI_ReachHPM_CPD,
DBH001,2014,KPI_ReachL_CPD,
DBH001,2014,KPI_ReachLTSPD_CPD,7910
DBH001,2014,KPI_ReachM_CPD,
DBH001,2014,KPI_ReachRCRCEd_CPD,
DBH001,2014,KPI_ReachS_CPD,
DBH001,2014,KPI_ReachSI_CPD,
DBH001,2014,KPI_ReachWASH_CPD,
DBH001,2014,KPI_TrainFA_Tot,
DBH001,2014,KPI_DonBlood_Tot,6100
DBH001,2014,KPI_GB_Tot,
DBH001,2014,KPI_PeopleVol_Tot,41
DBH001,2014,KPI_PStaff_Tot,21
DBH001,2014,KPI_noLocalUnits,1
DBH001,2014,KPI_IncomeLC_CHF,14630952
DBH001,2014,KPI_expenditureLC_CHF,3954739
DBD001,2014,KPI_Climate_CPD,
DBD001,2014,KPI_ClimateHeat_CPD,
DBD001,2014,KPI_ReachCTP_CPD,
DBD001,2014,KPI_ReachDRER_CPD,882990
DBD001,2014,KPI_ReachDRR_CPD,
DBD001,2014,KPI_ReachH_CPD,
DBD001,2014,KPI_ReachHI_CPD,
DBD001,2014,KPI_ReachHPM_CPD,
DBD001,2014,KPI_ReachL_CPD,
DBD001,2014,KPI_ReachLTSPD_CPD,495904
DBD001,2014,KPI_ReachM_CPD,
DBD001,2014,KPI_ReachRCRCEd_CPD,
DBD001,2014,KPI_ReachS_CPD,
DBD001,2014,KPI_ReachSI_CPD,
DBD001,2014,KPI_ReachWASH_CPD,
DBD001,2014,KPI_TrainFA_Tot,
DBD001,2014,KPI_DonBlood_Tot,48461
DBD001,2014,KPI_GB_Tot,
DBD001,2014,KPI_PeopleVol_Tot,34119
DBD001,2014,KPI_PStaff_Tot,527
DBD001,2014,KPI_noLocalUnits,69
DBD001,2014,KPI_IncomeLC_CHF,4936473
DBD001,2014,KPI_expenditureLC_CHF,4413714
DSZ001,2014,KPI_Climate_CPD,
DSZ001,2014,KPI_ClimateHeat_CPD,
DSZ001,2014,KPI_ReachCTP_CPD,
DSZ001,2014,KPI_ReachDRER_CPD,6108
DSZ001,2014,KPI_ReachDRR_CPD,
DSZ001,2014,KPI_ReachH_CPD,
DSZ001,2014,KPI_ReachHI_CPD,
DSZ001,2014,KPI_ReachHPM_CPD,
DSZ001,2014,KPI_ReachL_CPD,
DSZ001,2014,KPI_ReachLTSPD_CPD,155581
DSZ001,2014,KPI_ReachM_CPD,
DSZ001,2014,KPI_ReachRCRCEd_CPD,
DSZ001,2014,KPI_ReachS_CPD,
DSZ001,2014,KPI_ReachSI_CPD,
DSZ001,2014,KPI_ReachWASH_CPD,
DSZ001,2014,KPI_TrainFA_Tot,
DSZ001,2014,KPI_DonBlood_Tot,0
DSZ001,2014,KPI_GB_Tot,
DSZ001,2014,KPI_PeopleVol_Tot,4775
DSZ001,2014,KPI_PStaff_Tot,54
DSZ001,2014,KPI_noLocalUnits,173
DSZ001,2014,KPI_IncomeLC_CHF,515127
DSZ001,2014,KPI_expenditureLC_CHF,595623
DBY001,2014,KPI_Climate_CPD,
DBY001,2014,KPI_ClimateHeat_CPD,
DBY001,2014,KPI_ReachCTP_CPD,
DBY001,2014,KPI_ReachDRER_CPD,34142
DBY001,2014,KPI_ReachDRR_CPD,
DBY001,2014,KPI_ReachH_CPD,
DBY001,2014,KPI_ReachHI_CPD,
DBY001,2014,KPI_ReachHPM_CPD,
DBY001,2014,KPI_ReachL_CPD,
DBY001,2014,KPI_ReachLTSPD_CPD,633597
DBY001,2014,KPI_ReachM_CPD,
DBY001,2014,KPI_ReachRCRCEd_CPD,
DBY001,2014,KPI_ReachS_CPD,
DBY001,2014,KPI_ReachSI_CPD,
DBY001,2014,KPI_ReachWASH_CPD,
DBY001,2014,KPI_TrainFA_Tot,
DBY001,2014,KPI_DonBlood_Tot,0
DBY001,2014,KPI_GB_Tot,
DBY001,2014,KPI_PeopleVol_Tot,22268
DBY001,2014,KPI_PStaff_Tot,362
DBY001,2014,KPI_noLocalUnits,160
DBY001,2014,KPI_IncomeLC_CHF,6023218
DBY001,2014,KPI_expenditureLC_CHF,4505644
DBE001,2014,KPI_Climate_CPD,
DBE001,2014,KPI_ClimateHeat_CPD,
DBE001,2014,KPI_ReachCTP_CPD,
DBE001,2014,KPI_ReachDRER_CPD,207228
DBE001,2014,KPI_ReachDRR_CPD,
DBE001,2014,KPI_ReachH_CPD,
DBE001,2014,KPI_ReachHI_CPD,
DBE001,2014,KPI_ReachHPM_CPD,
DBE001,2014,KPI_ReachL_CPD,
DBE001,2014,KPI_ReachLTSPD_CPD,683397
DBE001,2014,KPI_ReachM_CPD,
DBE001,2014,KPI_ReachRCRCEd_CPD,
DBE001,2014,KPI_ReachS_CPD,
DBE001,2014,KPI_ReachSI_CPD,
DBE001,2014,KPI_ReachWASH_CPD,
DBE001,2014,KPI_TrainFA_Tot,
DBE001,2014,KPI_DonBlood_Tot,285047
DBE001,2014,KPI_GB_Tot,
DBE001,2014,KPI_PeopleVol_Tot,24272
DBE001,2014,KPI_PStaff_Tot,2420
DBE001,2014,KPI_noLocalUnits,379
DBE001,2014,KPI_IncomeLC_CHF,323869665
DBE001,2014,KPI_expenditureLC_CHF,321504450
DBZ001,2014,KPI_Climate_CPD,
DBZ001,2014,KPI_ClimateHeat_CPD,
DBZ001,2014,KPI_ReachCTP_CPD,
DBZ001,2014,KPI_ReachDRER_CPD,0
DBZ001,2014,KPI_ReachDRR_CPD,
DBZ001,2014,KPI_ReachH_CPD,
DBZ001,2014,KPI_ReachHI_CPD,
DBZ001,2014,KPI_ReachHPM_CPD,
DBZ001,2014,KPI_ReachL_CPD,
DBZ001,2014,KPI_ReachLTSPD_CPD,196667
DBZ001,2014,KPI_ReachM_CPD,
DBZ001,2014,KPI_ReachRCRCEd_CPD,
DBZ001,2014,KPI_ReachS_CPD,
DBZ001,2014,KPI_ReachSI_CPD,
DBZ001,2014,KPI_ReachWASH_CPD,
DBZ001,2014,KPI_TrainFA_Tot,
DBZ001,2014,KPI_DonBlood_Tot,0
DBZ001,2014,KPI_GB_Tot,
DBZ001,2014,KPI_PeopleVol_Tot,115
DBZ001,2014,KPI_PStaff_Tot,21
DBZ001,2014,KPI_noLocalUnits,8
DBZ001,2014,KPI_IncomeLC_CHF,671618
DBZ001,2014,KPI_expenditureLC_CHF,978929
DBT001,2014,KPI_Climate_CPD,
DBT001,2014,KPI_ClimateHeat_CPD,
DBT001,2014,KPI_ReachCTP_CPD,
DBT001,2014,KPI_ReachDRER_CPD,
DBT001,2014,KPI_ReachDRR_CPD,
DBT001,2014,KPI_ReachH_CPD,
DBT001,2014,KPI_ReachHI_CPD,
DBT001,2014,KPI_ReachHPM_CPD,
DBT001,2014,KPI_ReachL_CPD,
DBT001,2014,KPI_ReachLTSPD_CPD,
DBT001,2014,KPI_ReachM_CPD,
DBT001,2014,KPI_ReachRCRCEd_CPD,
DBT001,2014,KPI_ReachS_CPD,
DBT001,2014,KPI_ReachSI_CPD,
DBT001,2014,KPI_ReachWASH_CPD,
DBT001,2014,KPI_TrainFA_Tot,
DBT001,2014,KPI_DonBlood_Tot,
DBT001,2014,KPI_GB_Tot,
DBT001,2014,KPI_PeopleVol_Tot,
DBT001,2014,KPI_PStaff_Tot,
DBT001,2014,KPI_noLocalUnits,
DBT001,2014,KPI_IncomeLC_CHF,
DBT001,2014,KPI_expenditureLC_CHF,
DBO001,2014,KPI_Climate_CPD,
DBO001,2014,KPI_ClimateHeat_CPD,
DBO001,2014,KPI_ReachCTP_CPD,
DBO001,2014,KPI_ReachDRER_CPD,16750
DBO001,2014,KPI_ReachDRR_CPD,
DBO001,2014,KPI_ReachH_CPD,
DBO001,2014,KPI_ReachHI_CPD,
DBO001,2014,KPI_ReachHPM_CPD,
DBO001,2014,KPI_ReachL_CPD,
DBO001,2014,KPI_ReachLTSPD_CPD,835
DBO001,2014,KPI_ReachM_CPD,
DBO001,2014,KPI_ReachRCRCEd_CPD,
DBO001,2014,KPI_ReachS_CPD,
DBO001,2014,KPI_ReachSI_CPD,
DBO001,2014,KPI_ReachWASH_CPD,
DBO001,2014,KPI_TrainFA_Tot,
DBO001,2014,KPI_DonBlood_Tot,100
DBO001,2014,KPI_GB_Tot,
DBO001,2014,KPI_PeopleVol_Tot,257
DBO001,2014,KPI_PStaff_Tot,14
DBO001,2014,KPI_noLocalUnits,25
DBO001,2014,KPI_IncomeLC_CHF,452592
DBO001,2014,KPI_expenditureLC_CHF,445910
DBW001,2014,KPI_Climate_CPD,
DBW001,2014,KPI_ClimateHeat_CPD,
DBW001,2014,KPI_ReachCTP_CPD,
DBW001,2014,KPI_ReachDRER_CPD,5000
DBW001,2014,KPI_ReachDRR_CPD,
DBW001,2014,KPI_ReachH_CPD,
DBW001,2014,KPI_ReachHI_CPD,
DBW001,2014,KPI_ReachHPM_CPD,
DBW001,2014,KPI_ReachL_CPD,
DBW001,2014,KPI_ReachLTSPD_CPD,35800
DBW001,2014,KPI_ReachM_CPD,
DBW001,2014,KPI_ReachRCRCEd_CPD,
DBW001,2014,KPI_ReachS_CPD,
DBW001,2014,KPI_ReachSI_CPD,
DBW001,2014,KPI_ReachWASH_CPD,
DBW001,2014,KPI_TrainFA_Tot,
DBW001,2014,KPI_DonBlood_Tot,0
DBW001,2014,KPI_GB_Tot,
DBW001,2014,KPI_PeopleVol_Tot,3000
DBW001,2014,KPI_PStaff_Tot,67
DBW001,2014,KPI_noLocalUnits,25
DBW001,2014,KPI_IncomeLC_CHF,836137
DBW001,2014,KPI_expenditureLC_CHF,761108
DBR001,2014,KPI_Climate_CPD,
DBR001,2014,KPI_ClimateHeat_CPD,
DBR001,2014,KPI_ReachCTP_CPD,
DBR001,2014,KPI_ReachDRER_CPD,4270
DBR001,2014,KPI_ReachDRR_CPD,
DBR001,2014,KPI_ReachH_CPD,
DBR001,2014,KPI_ReachHI_CPD,
DBR001,2014,KPI_ReachHPM_CPD,
DBR001,2014,KPI_ReachL_CPD,
DBR001,2014,KPI_ReachLTSPD_CPD,363684
DBR001,2014,KPI_ReachM_CPD,
DBR001,2014,KPI_ReachRCRCEd_CPD,
DBR001,2014,KPI_ReachS_CPD,
DBR001,2014,KPI_ReachSI_CPD,
DBR001,2014,KPI_ReachWASH_CPD,
DBR001,2014,KPI_TrainFA_Tot,
DBR001,2014,KPI_DonBlood_Tot,0
DBR001,2014,KPI_GB_Tot,
DBR001,2014,KPI_PeopleVol_Tot,14231
DBR001,2014,KPI_PStaff_Tot,3152
DBR001,2014,KPI_noLocalUnits,104
DBR001,2014,KPI_IncomeLC_CHF,198801651
DBR001,2014,KPI_expenditureLC_CHF,182897518
DGB001,2014,KPI_Climate_CPD,
DGB001,2014,KPI_ClimateHeat_CPD,
DGB001,2014,KPI_ReachCTP_CPD,
DGB001,2014,KPI_ReachDRER_CPD,84357
DGB001,2014,KPI_ReachDRR_CPD,
DGB001,2014,KPI_ReachH_CPD,
DGB001,2014,KPI_ReachHI_CPD,
DGB001,2014,KPI_ReachHPM_CPD,
DGB001,2014,KPI_ReachL_CPD,
DGB001,2014,KPI_ReachLTSPD_CPD,878299
DGB001,2014,KPI_ReachM_CPD,
DGB001,2014,KPI_ReachRCRCEd_CPD,
DGB001,2014,KPI_ReachS_CPD,
DGB001,2014,KPI_ReachSI_CPD,
DGB001,2014,KPI_ReachWASH_CPD,
DGB001,2014,KPI_TrainFA_Tot,
DGB001,2014,KPI_DonBlood_Tot,0
DGB001,2014,KPI_GB_Tot,
DGB001,2014,KPI_PeopleVol_Tot,24500
DGB001,2014,KPI_PStaff_Tot,3900
DGB001,2014,KPI_noLocalUnits,1200
DGB001,2014,KPI_IncomeLC_CHF,401304817
DGB001,2014,KPI_expenditureLC_CHF,395775933
DBN001,2014,KPI_Climate_CPD,
DBN001,2014,KPI_ClimateHeat_CPD,
DBN001,2014,KPI_ReachCTP_CPD,
DBN001,2014,KPI_ReachDRER_CPD,
DBN001,2014,KPI_ReachDRR_CPD,
DBN001,2014,KPI_ReachH_CPD,
DBN001,2014,KPI_ReachHI_CPD,
DBN001,2014,KPI_ReachHPM_CPD,
DBN001,2014,KPI_ReachL_CPD,
DBN001,2014,KPI_ReachLTSPD_CPD,
DBN001,2014,KPI_ReachM_CPD,
DBN001,2014,KPI_ReachRCRCEd_CPD,
DBN001,2014,KPI_ReachS_CPD,
DBN001,2014,KPI_ReachSI_CPD,
DBN001,2014,KPI_ReachWASH_CPD,
DBN001,2014,KPI_TrainFA_Tot,
DBN001,2014,KPI_DonBlood_Tot,0
DBN001,2014,KPI_GB_Tot,
DBN001,2014,KPI_PeopleVol_Tot,910
DBN001,2014,KPI_PStaff_Tot,0
DBN001,2014,KPI_noLocalUnits,5
DBN001,2014,KPI_IncomeLC_CHF,0
DBN001,2014,KPI_expenditureLC_CHF,0
DBG001,2014,KPI_Climate_CPD,
DBG001,2014,KPI_ClimateHeat_CPD,
DBG001,2014,KPI_ReachCTP_CPD,
DBG001,2014,KPI_ReachDRER_CPD,82852
DBG001,2014,KPI_ReachDRR_CPD,
DBG001,2014,KPI_ReachH_CPD,
DBG001,2014,KPI_ReachHI_CPD,
DBG001,2014,KPI_ReachHPM_CPD,
DBG001,2014,KPI_ReachL_CPD,
DBG001,2014,KPI_ReachLTSPD_CPD,853606
DBG001,2014,KPI_ReachM_CPD,
DBG001,2014,KPI_ReachRCRCEd_CPD,
DBG001,2014,KPI_ReachS_CPD,
DBG001,2014,KPI_ReachSI_CPD,
DBG001,2014,KPI_ReachWASH_CPD,
DBG001,2014,KPI_TrainFA_Tot,
DBG001,2014,KPI_DonBlood_Tot,168597
DBG001,2014,KPI_GB_Tot,
DBG001,2014,KPI_PeopleVol_Tot,18835
DBG001,2014,KPI_PStaff_Tot,575
DBG001,2014,KPI_noLocalUnits,35
DBG001,2014,KPI_IncomeLC_CHF,9799265
DBG001,2014,KPI_expenditureLC_CHF,9799265
DBF001,2014,KPI_Climate_CPD,
DBF001,2014,KPI_ClimateHeat_CPD,
DBF001,2014,KPI_ReachCTP_CPD,
DBF001,2014,KPI_ReachDRER_CPD,6267
DBF001,2014,KPI_ReachDRR_CPD,
DBF001,2014,KPI_ReachH_CPD,
DBF001,2014,KPI_ReachHI_CPD,
DBF001,2014,KPI_ReachHPM_CPD,
DBF001,2014,KPI_ReachL_CPD,
DBF001,2014,KPI_ReachLTSPD_CPD,574508
DBF001,2014,KPI_ReachM_CPD,
DBF001,2014,KPI_ReachRCRCEd_CPD,
DBF001,2014,KPI_ReachS_CPD,
DBF001,2014,KPI_ReachSI_CPD,
DBF001,2014,KPI_ReachWASH_CPD,
DBF001,2014,KPI_TrainFA_Tot,
DBF001,2014,KPI_DonBlood_Tot,524
DBF001,2014,KPI_GB_Tot,
DBF001,2014,KPI_PeopleVol_Tot,2953
DBF001,2014,KPI_PStaff_Tot,187
DBF001,2014,KPI_noLocalUnits,45
DBF001,2014,KPI_IncomeLC_CHF,3714534
DBF001,2014,KPI_expenditureLC_CHF,3238087
DBI001,2014,KPI_Climate_CPD,
DBI001,2014,KPI_ClimateHeat_CPD,
DBI001,2014,KPI_ReachCTP_CPD,
DBI001,2014,KPI_ReachDRER_CPD,87261
DBI001,2014,KPI_ReachDRR_CPD,
DBI001,2014,KPI_ReachH_CPD,
DBI001,2014,KPI_ReachHI_CPD,
DBI001,2014,KPI_ReachHPM_CPD,
DBI001,2014,KPI_ReachL_CPD,
