year,kpi,doncode,value
2020,KPI_ReachCTP_CPD,DVU001,26
2020,KPI_ReachCTP_CPD,DYE001,368097
2020,KPI_ReachCTP_CPD,DAG001,137
2020,KPI_ReachCTP_CPD,DAL001,5500
2020,KPI_ReachCTP_CPD,DAM001,11500
2020,KPI_ReachCTP_CPD,DAR001,1884
2020,KPI_ReachCTP_CPD,DBB001,52
2020,KPI_ReachCTP_CPD,DBI001,32189
2020,KPI_ReachCTP_CPD,DBJ001,0
2020,KPI_ReachCTP_CPD,DBO001,676
2020,KPI_ReachCTP_CPD,DBZ001,2395
2020,KPI_ReachCTP_CPD,DCA001,119396
2020,KPI_ReachCTP_CPD,DCG001,0
2020,KPI_ReachCTP_CPD,DCM001,4200
2020,KPI_ReachCTP_CPD,DEC001,16012
2020,KPI_ReachCTP_CPD,DEE001,0
2020,KPI_ReachCTP_CPD,DES001,162070
2020,KPI_ReachCTP_CPD,DGH001,1000
2020,KPI_ReachCTP_CPD,DGN001,7336
2020,KPI_ReachCTP_CPD,DGW001,120
2020,KPI_ReachCTP_CPD,DIR001,17500
2020,KPI_ReachCTP_CPD,DJM001,525
2020,KPI_ReachCTP_CPD,DKN001,390
2020,KPI_ReachCTP_CPD,DKR001,16627
2020,KPI_ReachCTP_CPD,DLK001,90300
2020,KPI_ReachCTP_CPD,DLS001,2655
2020,KPI_ReachCTP_CPD,DML001,2070
2020,KPI_ReachCTP_CPD,DMR001,31500
2020,KPI_ReachCTP_CPD,DMZ001,1901
2020,KPI_ReachCTP_CPD,DRW001,30985
2020,KPI_ReachCTP_CPD,DSC001,0
2020,KPI_ReachCTP_CPD,DSI001,4395
2020,KPI_ReachCTP_CPD,DSL001,1344
2020,KPI_ReachCTP_CPD,DST001,0
2020,KPI_ReachCTP_CPD,DTJ001,0
2020,KPI_ReachCTP_CPD,DTM001,0
2020,KPI_ReachCTP_CPD,DTZ001,829
2020,KPI_ReachCTP_CPD,DUG001,16759
2020,KPI_ReachCTP_CPD,DUZ001,3240
2020,KPI_ReachCTP_CPD,DZW001,67408
2020,KPI_ReachCTP_CPD,DBA001,2301
2020,KPI_ReachCTP_CPD,DPE001,484
2020,KPI_ReachCTP_CPD,DSS001,24320
2020,KPI_ReachDRER_CPD,DIQ001,349344
2020,KPI_ReachDRER_CPD,DTV001,2342
2020,KPI_ReachDRER_CPD,DAD001,0
2020,KPI_ReachDRER_CPD,DAF001,393077
2020,KPI_ReachDRER_CPD,DAZ001,146000
2020,KPI_ReachDRER_CPD,DBD001,13898943
2020,KPI_ReachDRER_CPD,DBE001,1000
2020,KPI_ReachDRER_CPD,DBF001,135880
2020,KPI_ReachDRER_CPD,DBG001,457205
2020,KPI_ReachDRER_CPD,DBY001,36675
2020,KPI_ReachDRER_CPD,DBZ001,2104
2020,KPI_ReachDRER_CPD,DCD001,10561522
2020,KPI_ReachDRER_CPD,DCH001,39730
2020,KPI_ReachDRER_CPD,DCI001,141083
2020,KPI_ReachDRER_CPD,DCO001,414745
2020,KPI_ReachDRER_CPD,DCR001,176
2020,KPI_ReachDRER_CPD,DRS001,757178
2020,KPI_ReachDRER_CPD,DCU001,1880
2020,KPI_ReachDRER_CPD,DCY001,12274
2020,KPI_ReachDRER_CPD,DCZ001,35604
2020,KPI_ReachDRER_CPD,DDE001,72920
2020,KPI_ReachDRER_CPD,DDK001,23000
2020,KPI_ReachDRER_CPD,DDM001,512
2020,KPI_ReachDRER_CPD,DDO001,18976
2020,KPI_ReachDRER_CPD,DEG001,128248
2020,KPI_ReachDRER_CPD,DET001,4e+07
2020,KPI_ReachDRER_CPD,DFJ001,889060
2020,KPI_ReachDRER_CPD,DFR001,901599
2020,KPI_ReachDRER_CPD,DGB001,195362
2020,KPI_ReachDRER_CPD,DGE001,1339
2020,KPI_ReachDRER_CPD,DGM001,530
2020,KPI_ReachDRER_CPD,DGR001,82895
2020,KPI_ReachDRER_CPD,DGT001,14498
2020,KPI_ReachDRER_CPD,DHR001,49735
2020,KPI_ReachDRER_CPD,DIS001,2966
2020,KPI_ReachDRER_CPD,DIT001,1607
2020,KPI_ReachDRER_CPD,DJP001,1508
2020,KPI_ReachDRER_CPD,DKE001,3699856
2020,KPI_ReachDRER_CPD,DKH001,514208
2020,KPI_ReachDRER_CPD,DKI001,37787
2020,KPI_ReachDRER_CPD,DKP001,5516834
2020,KPI_ReachDRER_CPD,DKZ001,7708230
2020,KPI_ReachDRER_CPD,DLA001,536789
2020,KPI_ReachDRER_CPD,DLB001,182744
2020,KPI_ReachDRER_CPD,DLU001,635
2020,KPI_ReachDRER_CPD,DLY001,107756
2020,KPI_ReachDRER_CPD,DME001,196572
2020,KPI_ReachDRER_CPD,DMG001,15531708
2020,KPI_ReachDRER_CPD,DMK001,208000
2020,KPI_ReachDRER_CPD,DMM001,3728063
2020,KPI_ReachDRER_CPD,DMN001,94357
2020,KPI_ReachDRER_CPD,DMV001,23715
2020,KPI_ReachDRER_CPD,DMX001,5320
2020,KPI_ReachDRER_CPD,DMY001,23444
2020,KPI_ReachDRER_CPD,DNG001,6829537
2020,KPI_ReachDRER_CPD,DNI001,301134
2020,KPI_ReachDRER_CPD,DNP001,232235
2020,KPI_ReachDRER_CPD,DNZ001,12144
2020,KPI_ReachDRER_CPD,DPA001,773357
2020,KPI_ReachDRER_CPD,DPG001,506709
2020,KPI_ReachDRER_CPD,DPH001,5543424
2020,KPI_ReachDRER_CPD,DPK001,31102250
2020,KPI_ReachDRER_CPD,DPL001,3600
2020,KPI_ReachDRER_CPD,DPT001,433190
2020,KPI_ReachDRER_CPD,DPW001,15520
2020,KPI_ReachDRER_CPD,DPY001,132067
2020,KPI_ReachDRER_CPD,DSB001,24949
2020,KPI_ReachDRER_CPD,DSG001,1004112
2020,KPI_ReachDRER_CPD,DSK001,4187
2020,KPI_ReachDRER_CPD,DSN001,1413
2020,KPI_ReachDRER_CPD,DSO001,887085
2020,KPI_ReachDRER_CPD,DSV001,561
2020,KPI_ReachDRER_CPD,DSY001,6274018
2020,KPI_ReachDRER_CPD,DTL001,205463
2020,KPI_ReachDRER_CPD,DTR001,18456221
2020,KPI_ReachDRER_CPD,DTT001,47334
2020,KPI_ReachDRER_CPD,DUA001,25643
2020,KPI_ReachDRER_CPD,DVN001,27363
2020,KPI_ReachDRER_CPD,DVU001,78731
2020,KPI_ReachDRER_CPD,DYE001,3680876
2020,KPI_ReachDRER_CPD,DAL001,206000
2020,KPI_ReachDRER_CPD,DAM001,48010
2020,KPI_ReachDRER_CPD,DAR001,321100
2020,KPI_ReachDRER_CPD,DAU001,1390608
2020,KPI_ReachDRER_CPD,DBI001,115429
2020,KPI_ReachDRER_CPD,DBJ001,7174920
2020,KPI_ReachDRER_CPD,DBO001,1758
2020,KPI_ReachDRER_CPD,DBT001,122265
2020,KPI_ReachDRER_CPD,DCA001,113292
2020,KPI_ReachDRER_CPD,DCG001,0
2020,KPI_ReachDRER_CPD,DCM001,4200
2020,KPI_ReachDRER_CPD,DCN001,439731865
2020,KPI_ReachDRER_CPD,DCV001,508669
2020,KPI_ReachDRER_CPD,DDZ001,11663
2020,KPI_ReachDRER_CPD,DEC001,86491
2020,KPI_ReachDRER_CPD,DEE001,0
2020,KPI_ReachDRER_CPD,DES001,2699490
2020,KPI_ReachDRER_CPD,DGD001,257
2020,KPI_ReachDRER_CPD,DGH001,16539
2020,KPI_ReachDRER_CPD,DGN001,170616
2020,KPI_ReachDRER_CPD,DGW001,35718
2020,KPI_ReachDRER_CPD,DHU001,2183931
2020,KPI_ReachDRER_CPD,DIR001,215975
2020,KPI_ReachDRER_CPD,DJM001,2800
2020,KPI_ReachDRER_CPD,DKM001,649322
2020,KPI_ReachDRER_CPD,DKN001,215
2020,KPI_ReachDRER_CPD,DKR001,24449784
2020,KPI_ReachDRER_CPD,DLK001,4323500
2020,KPI_ReachDRER_CPD,DLS001,2005
2020,KPI_ReachDRER_CPD,DML001,8220
2020,KPI_ReachDRER_CPD,DMR001,1575000
2020,KPI_ReachDRER_CPD,DMU001,62
2020,KPI_ReachDRER_CPD,DMZ001,218914
2020,KPI_ReachDRER_CPD,DRU001,751462
2020,KPI_ReachDRER_CPD,DRW001,381076
2020,KPI_ReachDRER_CPD,DSC001,145000
2020,KPI_ReachDRER_CPD,DSI001,270398
2020,KPI_ReachDRER_CPD,DSL001,99329
2020,KPI_ReachDRER_CPD,DST001,0
2020,KPI_ReachDRER_CPD,DTG001,24164
2020,KPI_ReachDRER_CPD,DTJ001,2850
2020,KPI_ReachDRER_CPD,DTM001,273
2020,KPI_ReachDRER_CPD,DTO001,892
2020,KPI_ReachDRER_CPD,DTZ001,10103
2020,KPI_ReachDRER_CPD,DUG001,17408
2020,KPI_ReachDRER_CPD,DUZ001,1552239
2020,KPI_ReachDRER_CPD,DVE001,7515
2020,KPI_ReachDRER_CPD,DWS001,72606
2020,KPI_ReachDRER_CPD,DZA001,51542
2020,KPI_ReachDRER_CPD,DZW001,67786
2020,KPI_ReachDRER_CPD,DCK001,2600
2020,KPI_ReachDRER_CPD,DFM001,13000
2020,KPI_ReachDRER_CPD,DIN001,3928866
2020,KPI_ReachDRER_CPD,DBA001,8243
2020,KPI_ReachDRER_CPD,DNO001,5552
2020,KPI_ReachDRER_CPD,DSS001,46473
2020,KPI_ReachDRER_CPD,DTH001,5702974
2020,KPI_ReachDRER_CPD,DAT001,0
2020,KPI_ReachDRR_CPD,DIQ001,373376
2020,KPI_ReachDRR_CPD,DTV001,1124
2020,KPI_ReachDRR_CPD,DAD001,0
2020,KPI_ReachDRR_CPD,DBD001,1317625
2020,KPI_ReachDRR_CPD,DBF001,500948
2020,KPI_ReachDRR_CPD,DBG001,720484
2020,KPI_ReachDRR_CPD,DBY001,65000
2020,KPI_ReachDRR_CPD,DBZ001,513
2020,KPI_ReachDRR_CPD,DCD001,755570
2020,KPI_ReachDRR_CPD,DCI001,582653
2020,KPI_ReachDRR_CPD,DCO001,619514
2020,KPI_ReachDRR_CPD,DCR001,95225
2020,KPI_ReachDRR_CPD,DRS001,2200
2020,KPI_ReachDRR_CPD,DCU001,237585
2020,KPI_ReachDRR_CPD,DDE001,420335
2020,KPI_ReachDRR_CPD,DDM001,66
2020,KPI_ReachDRR_CPD,DDO001,11121
2020,KPI_ReachDRR_CPD,DEG001,77746
2020,KPI_ReachDRR_CPD,DFJ001,12629
2020,KPI_ReachDRR_CPD,DGE001,135278
2020,KPI_ReachDRR_CPD,DGM001,185
2020,KPI_ReachDRR_CPD,DGR001,11576
2020,KPI_ReachDRR_CPD,DGT001,12326
2020,KPI_ReachDRR_CPD,DHN001,158969
2020,KPI_ReachDRR_CPD,DHR001,301
2020,KPI_ReachDRR_CPD,DIS001,12243
2020,KPI_ReachDRR_CPD,DIT001,1068
2020,KPI_ReachDRR_CPD,DJP001,8541
2020,KPI_ReachDRR_CPD,DKE001,260370
2020,KPI_ReachDRR_CPD,DKH001,131921
2020,KPI_ReachDRR_CPD,DKI001,78074
2020,KPI_ReachDRR_CPD,DKP001,64018
2020,KPI_ReachDRR_CPD,DKZ001,17183
2020,KPI_ReachDRR_CPD,DLB001,487030
2020,KPI_ReachDRR_CPD,DLK001,94552
2020,KPI_ReachDRR_CPD,DLU001,0
2020,KPI_ReachDRR_CPD,DLY001,61320
2020,KPI_ReachDRR_CPD,DMC001,887
2020,KPI_ReachDRR_CPD,DME001,497
2020,KPI_ReachDRR_CPD,DMG001,43630
2020,KPI_ReachDRR_CPD,DMK001,20658
2020,KPI_ReachDRR_CPD,DMM001,1995616
2020,KPI_ReachDRR_CPD,DMN001,1246565
2020,KPI_ReachDRR_CPD,DMV001,6988
2020,KPI_ReachDRR_CPD,DMX001,27067
2020,KPI_ReachDRR_CPD,DMY001,18
2020,KPI_ReachDRR_CPD,DNG001,26640
2020,KPI_ReachDRR_CPD,DNI001,762
2020,KPI_ReachDRR_CPD,DNP001,857315
2020,KPI_ReachDRR_CPD,DNZ001,13721
2020,KPI_ReachDRR_CPD,DPA001,3165
2020,KPI_ReachDRR_CPD,DPG001,72402
2020,KPI_ReachDRR_CPD,DPH001,136897
2020,KPI_ReachDRR_CPD,DPK001,712000
2020,KPI_ReachDRR_CPD,DPL001,7828
2020,KPI_ReachDRR_CPD,DPT001,105960
2020,KPI_ReachDRR_CPD,DPW001,15234
2020,KPI_ReachDRR_CPD,DPY001,12080
2020,KPI_ReachDRR_CPD,DQA001,3140
2020,KPI_ReachDRR_CPD,DSB001,61
2020,KPI_ReachDRR_CPD,DSK001,418157
2020,KPI_ReachDRR_CPD,DSN001,1550
2020,KPI_ReachDRR_CPD,DSO001,755899
2020,KPI_ReachDRR_CPD,DSV001,1791
2020,KPI_ReachDRR_CPD,DSY001,128577
2020,KPI_ReachDRR_CPD,DTL001,6348
2020,KPI_ReachDRR_CPD,DTR001,426498
2020,KPI_ReachDRR_CPD,DTT001,3390
2020,KPI_ReachDRR_CPD,DUA001,5341
2020,KPI_ReachDRR_CPD,DUS001,582581
2020,KPI_ReachDRR_CPD,DVN001,8978
2020,KPI_ReachDRR_CPD,DVU001,1068
2020,KPI_ReachDRR_CPD,DYE001,695503
2020,KPI_ReachDRR_CPD,DAG001,10
2020,KPI_ReachDRR_CPD,DAL001,120000
2020,KPI_ReachDRR_CPD,DAM001,45030
2020,KPI_ReachDRR_CPD,DAR001,23613
2020,KPI_ReachDRR_CPD,DAU001,168235
2020,KPI_ReachDRR_CPD,DBB001,294
2020,KPI_ReachDRR_CPD,DBI001,4015898
2020,KPI_ReachDRR_CPD,DBJ001,10610552
2020,KPI_ReachDRR_CPD,DBO001,5598
2020,KPI_ReachDRR_CPD,DCA001,231237
2020,KPI_ReachDRR_CPD,DCG001,0
2020,KPI_ReachDRR_CPD,DCM001,0
2020,KPI_ReachDRR_CPD,DCV001,4211
2020,KPI_ReachDRR_CPD,DEC001,15192
2020,KPI_ReachDRR_CPD,DEE001,0
2020,KPI_ReachDRR_CPD,DES001,518667
2020,KPI_ReachDRR_CPD,DGD001,9
2020,KPI_ReachDRR_CPD,DGH001,32223
2020,KPI_ReachDRR_CPD,DGN001,1309620
2020,KPI_ReachDRR_CPD,DGW001,36960
2020,KPI_ReachDRR_CPD,DGY001,90
2020,KPI_ReachDRR_CPD,DHU001,1149
2020,KPI_ReachDRR_CPD,DIL001,28220
2020,KPI_ReachDRR_CPD,DIR001,3086458
2020,KPI_ReachDRR_CPD,DJM001,2800
2020,KPI_ReachDRR_CPD,DKM001,680712
2020,KPI_ReachDRR_CPD,DKN001,215
2020,KPI_ReachDRR_CPD,DKR001,59747
2020,KPI_ReachDRR_CPD,DLS001,11878
2020,KPI_ReachDRR_CPD,DML001,45080
2020,KPI_ReachDRR_CPD,DMR001,2220000
2020,KPI_ReachDRR_CPD,DMU001,379
2020,KPI_ReachDRR_CPD,DMZ001,592802
2020,KPI_ReachDRR_CPD,DRW001,426351
2020,KPI_ReachDRR_CPD,DSA001,61535
2020,KPI_ReachDRR_CPD,DSC001,80000
2020,KPI_ReachDRR_CPD,DSI001,2111461
2020,KPI_ReachDRR_CPD,DSL001,1707
2020,KPI_ReachDRR_CPD,DST001,0
2020,KPI_ReachDRR_CPD,DTG001,19429
2020,KPI_ReachDRR_CPD,DTJ001,62058
2020,KPI_ReachDRR_CPD,DTM001,17399
2020,KPI_ReachDRR_CPD,DTO001,338
2020,KPI_ReachDRR_CPD,DTZ001,1275
2020,KPI_ReachDRR_CPD,DUG001,295
2020,KPI_ReachDRR_CPD,DUZ001,29700
2020,KPI_ReachDRR_CPD,DVC001,15635
2020,KPI_ReachDRR_CPD,DVE001,6716
2020,KPI_ReachDRR_CPD,DWS001,131398
2020,KPI_ReachDRR_CPD,DZA001,63548
2020,KPI_ReachDRR_CPD,DZW001,41925
2020,KPI_ReachDRR_CPD,DIN001,430165
2020,KPI_ReachDRR_CPD,DBA001,1870
2020,KPI_ReachDRR_CPD,DCL001,353
2020,KPI_ReachDRR_CPD,DSS001,35266
2020,KPI_ReachDRR_CPD,DTH001,9709
2020,KPI_ReachDRR_CPD,DAT001,0
2020,KPI_ReachH_CPD,DIQ001,6388078
2020,KPI_ReachH_CPD,DTV001,4812
2020,KPI_ReachH_CPD,DAD001,0
2020,KPI_ReachH_CPD,DAF001,2168742
2020,KPI_ReachH_CPD,DAT001,3864518
2020,KPI_ReachH_CPD,DAZ001,914872
2020,KPI_ReachH_CPD,DBD001,823135
2020,KPI_ReachH_CPD,DBF001,3663332
2020,KPI_ReachH_CPD,DBG001,895576
2020,KPI_ReachH_CPD,DBH001,2200
2020,KPI_ReachH_CPD,DBR001,1459722
2020,KPI_ReachH_CPD,DBS001,8706
2020,KPI_ReachH_CPD,DBY001,523422
2020,KPI_ReachH_CPD,DBZ001,244222
2020,KPI_ReachH_CPD,DCD001,3614666
2020,KPI_ReachH_CPD,DCH001,20900
2020,KPI_ReachH_CPD,DCI001,2288184
2020,KPI_ReachH_CPD,DCO001,1887320
2020,KPI_ReachH_CPD,DCR001,4633995
2020,KPI_ReachH_CPD,DRS001,650950
2020,KPI_ReachH_CPD,DCU001,173493
2020,KPI_ReachH_CPD,DCY001,808
2020,KPI_ReachH_CPD,DCZ001,46676
2020,KPI_ReachH_CPD,DDE001,2607055
2020,KPI_ReachH_CPD,DDK001,13801
2020,KPI_ReachH_CPD,DDM001,70324
2020,KPI_ReachH_CPD,DDO001,86932
2020,KPI_ReachH_CPD,DEG001,349438
2020,KPI_ReachH_CPD,DFI001,4104
2020,KPI_ReachH_CPD,DFJ001,331984
2020,KPI_ReachH_CPD,DGB001,197091
2020,KPI_ReachH_CPD,DGE001,96636
2020,KPI_ReachH_CPD,DGM001,888462
2020,KPI_ReachH_CPD,DGR001,106943
2020,KPI_ReachH_CPD,DGT001,257468
2020,KPI_ReachH_CPD,DHN001,3001196
2020,KPI_ReachH_CPD,DHR001,500765
2020,KPI_ReachH_CPD,DIS001,95815
2020,KPI_ReachH_CPD,DJP001,23030000
2020,KPI_ReachH_CPD,DKE001,4864846
2020,KPI_ReachH_CPD,DKH001,1179611
2020,KPI_ReachH_CPD,DKI001,36812
2020,KPI_ReachH_CPD,DKP001,5516834
2020,KPI_ReachH_CPD,DKZ001,7707731
2020,KPI_ReachH_CPD,DLA001,512012
2020,KPI_ReachH_CPD,DLB001,278731
2020,KPI_ReachH_CPD,DLK001,4323500
2020,KPI_ReachH_CPD,DLT001,2302
2020,KPI_ReachH_CPD,DLU001,15167
2020,KPI_ReachH_CPD,DLY001,16536
2020,KPI_ReachH_CPD,DMC001,2753
2020,KPI_ReachH_CPD,DME001,39549
2020,KPI_ReachH_CPD,DMG001,8432659
2020,KPI_ReachH_CPD,DMK001,17827
2020,KPI_ReachH_CPD,DMM001,3260614
2020,KPI_ReachH_CPD,DMN001,1208512
2020,KPI_ReachH_CPD,DMV001,169743
2020,KPI_ReachH_CPD,DMX001,5925643
2020,KPI_ReachH_CPD,DMY001,26853
2020,KPI_ReachH_CPD,DNG001,6773638
2020,KPI_ReachH_CPD,DNI001,72394
2020,KPI_ReachH_CPD,DNP001,1905826
2020,KPI_ReachH_CPD,DNZ001,61553
2020,KPI_ReachH_CPD,DPA001,699565
2020,KPI_ReachH_CPD,DPG001,506709
2020,KPI_ReachH_CPD,DPH001,5551488
2020,KPI_ReachH_CPD,DPK001,205530
2020,KPI_ReachH_CPD,DPL001,290000
2020,KPI_ReachH_CPD,DPW001,12383
2020,KPI_ReachH_CPD,DPY001,140543
2020,KPI_ReachH_CPD,DQA001,1257968
2020,KPI_ReachH_CPD,DSB001,28554
2020,KPI_ReachH_CPD,DSG001,82559
2020,KPI_ReachH_CPD,DSK001,77014
2020,KPI_ReachH_CPD,DSN001,3495
2020,KPI_ReachH_CPD,DSO001,1073851
2020,KPI_ReachH_CPD,DSV001,186284
2020,KPI_ReachH_CPD,DSY001,2166517
2020,KPI_ReachH_CPD,DTL001,205463
2020,KPI_ReachH_CPD,DTR001,8639662
2020,KPI_ReachH_CPD,DTT001,4387
2020,KPI_ReachH_CPD,DUA001,12207615
2020,KPI_ReachH_CPD,DUS001,4968976
2020,KPI_ReachH_CPD,DUY001,1310
2020,KPI_ReachH_CPD,DVN001,3939634
2020,KPI_ReachH_CPD,DVU001,77543
2020,KPI_ReachH_CPD,DYE001,3671527
2020,KPI_ReachH_CPD,DAL001,140000
2020,KPI_ReachH_CPD,DAM001,454306
2020,KPI_ReachH_CPD,DAR001,180050
2020,KPI_ReachH_CPD,DBI001,297690
2020,KPI_ReachH_CPD,DBJ001,10927316
2020,KPI_ReachH_CPD,DBO001,6912
2020,KPI_ReachH_CPD,DBT001,120972
2020,KPI_ReachH_CPD,DCA001,153742
2020,KPI_ReachH_CPD,DCG001,1500000
2020,KPI_ReachH_CPD,DCM001,79126
2020,KPI_ReachH_CPD,DCV001,512741
2020,KPI_ReachH_CPD,DEC001,2092149
2020,KPI_ReachH_CPD,DEE001,2750
2020,KPI_ReachH_CPD,DES001,1215773
2020,KPI_ReachH_CPD,DGD001,48
2020,KPI_ReachH_CPD,DGH001,4144831
2020,KPI_ReachH_CPD,DGN001,170616
2020,KPI_ReachH_CPD,DGW001,154568
2020,KPI_ReachH_CPD,DGY001,6610
2020,KPI_ReachH_CPD,DHU001,12289
2020,KPI_ReachH_CPD,DIL001,4307000
2020,KPI_ReachH_CPD,DIR001,6918720
2020,KPI_ReachH_CPD,DJM001,87500
2020,KPI_ReachH_CPD,DKG001,1550
2020,KPI_ReachH_CPD,DKM001,2199
2020,KPI_ReachH_CPD,DKN001,75
2020,KPI_ReachH_CPD,DKR001,26151744
2020,KPI_ReachH_CPD,DLS001,26544
2020,KPI_ReachH_CPD,DMA001,843029
2020,KPI_ReachH_CPD,DML001,73037
2020,KPI_ReachH_CPD,DMR001,245000
2020,KPI_ReachH_CPD,DMU001,182
2020,KPI_ReachH_CPD,DMZ001,12345375
2020,KPI_ReachH_CPD,DPT001,213243
2020,KPI_ReachH_CPD,DRO001,850944
2020,KPI_ReachH_CPD,DRU001,922340
2020,KPI_ReachH_CPD,DRW001,388059
2020,KPI_ReachH_CPD,DSA001,1047272
2020,KPI_ReachH_CPD,DSC001,170000
2020,KPI_ReachH_CPD,DSI001,124300
2020,KPI_ReachH_CPD,DSL001,220110
2020,KPI_ReachH_CPD,DST001,0
2020,KPI_ReachH_CPD,DTG001,5282218
2020,KPI_ReachH_CPD,DTJ001,1346575
2020,KPI_ReachH_CPD,DTM001,72891
2020,KPI_ReachH_CPD,DTN001,22024
2020,KPI_ReachH_CPD,DTO001,647
2020,KPI_ReachH_CPD,DTZ001,227452
2020,KPI_ReachH_CPD,DUG001,82040
2020,KPI_ReachH_CPD,DUZ001,1579630
2020,KPI_ReachH_CPD,DVC001,9837
2020,KPI_ReachH_CPD,DVE001,578073
2020,KPI_ReachH_CPD,DWS001,131398
2020,KPI_ReachH_CPD,DZA001,1296923
2020,KPI_ReachH_CPD,DZW001,137583
2020,KPI_ReachH_CPD,DCK001,2600
2020,KPI_ReachH_CPD,DIN001,18279795
2020,KPI_ReachH_CPD,DBA001,30203
2020,KPI_ReachH_CPD,DNO001,741321
2020,KPI_ReachH_CPD,DAU001,593026
2020,KPI_ReachH_CPD,DCL001,30537
2020,KPI_ReachH_CPD,DSS001,3404083
2020,KPI_ReachH_CPD,DTH001,3706589
2020,KPI_ReachL_CPD,DAD001,0
2020,KPI_ReachL_CPD,DAF001,257437
2020,KPI_ReachL_CPD,DBD001,41314
2020,KPI_ReachL_CPD,DBF001,31073
2020,KPI_ReachL_CPD,DBG001,689625
2020,KPI_ReachL_CPD,DBS001,12232
2020,KPI_ReachL_CPD,DBY001,97339
2020,KPI_ReachL_CPD,DBZ001,54182
2020,KPI_ReachL_CPD,DCD001,21330
2020,KPI_ReachL_CPD,DCH001,4400
2020,KPI_ReachL_CPD,DCI001,105900
2020,KPI_ReachL_CPD,DCO001,36336
2020,KPI_ReachL_CPD,DRS001,477774
2020,KPI_ReachL_CPD,DCY001,8480
2020,KPI_ReachL_CPD,DDE001,445781
2020,KPI_ReachL_CPD,DDM001,178
2020,KPI_ReachL_CPD,DDO001,2568
2020,KPI_ReachL_CPD,DEG001,28199
2020,KPI_ReachL_CPD,DGE001,37678
2020,KPI_ReachL_CPD,DGM001,26075
2020,KPI_ReachL_CPD,DGR001,29860
2020,KPI_ReachL_CPD,DGT001,3810
2020,KPI_ReachL_CPD,DHN001,8967
2020,KPI_ReachL_CPD,DHR001,24799
2020,KPI_ReachL_CPD,DIS001,1725
2020,KPI_ReachL_CPD,DIT001,156308
