doncode,year,kpi,value
DBR001,2021,KPI_ClimateHeat_CPD,
DBR001,2021,KPI_ReachCTP_CPD,10523
DBR001,2021,KPI_ReachDRER_CPD,49714
DBR001,2021,KPI_ReachDRR_CPD,708
DBR001,2021,KPI_ReachH_CPD,688343
DBR001,2021,KPI_ReachHI_CPD,169324
DBR001,2021,KPI_ReachHPM_CPD,14855
DBR001,2021,KPI_ReachL_CPD,306586
DBR001,2021,KPI_ReachLTSPD_CPD,73366
DBR001,2021,KPI_ReachM_CPD,18957
DBR001,2021,KPI_ReachRCRCEd_CPD,25167
DBR001,2021,KPI_ReachS_CPD,
DBR001,2021,KPI_ReachSI_CPD,547892
DBR001,2021,KPI_ReachWASH_CPD,343800
DBR001,2021,KPI_TrainFA_Tot,6792
DBR001,2021,KPI_DonBlood_Tot,
DBR001,2021,KPI_PeopleVol_Tot,11790
DBR001,2021,KPI_PStaff_Tot,1810
DBR001,2021,KPI_noLocalUnits,69
DBR001,2021,KPI_IncomeLC_CHF,2243636
DBR001,2021,KPI_expenditureLC_CHF,2059910
DGB001,2021,KPI_Climate_CPD,0
DGB001,2021,KPI_ClimateHeat_CPD,
DGB001,2021,KPI_ReachCTP_CPD,8054
DGB001,2021,KPI_ReachDRER_CPD,127000
DGB001,2021,KPI_ReachDRR_CPD,0
DGB001,2021,KPI_ReachH_CPD,85921
DGB001,2021,KPI_ReachHI_CPD,1266502
DGB001,2021,KPI_ReachHPM_CPD,0
DGB001,2021,KPI_ReachL_CPD,0
DGB001,2021,KPI_ReachLTSPD_CPD,
DGB001,2021,KPI_ReachM_CPD,29577
DGB001,2021,KPI_ReachRCRCEd_CPD,
DGB001,2021,KPI_ReachS_CPD,
DGB001,2021,KPI_ReachSI_CPD,0
DGB001,2021,KPI_ReachWASH_CPD,6700
DGB001,2021,KPI_TrainFA_Tot,231701
DGB001,2021,KPI_DonBlood_Tot,
DGB001,2021,KPI_PeopleVol_Tot,14218
DGB001,2021,KPI_PStaff_Tot,3937
DGB001,2021,KPI_noLocalUnits,524
DGB001,2021,KPI_IncomeLC_CHF,284318655
DGB001,2021,KPI_expenditureLC_CHF,294611869
DBG001,2021,KPI_Climate_CPD,0
DBG001,2021,KPI_ClimateHeat_CPD,0
DBG001,2021,KPI_ReachCTP_CPD,471
DBG001,2021,KPI_ReachDRER_CPD,223860
DBG001,2021,KPI_ReachDRR_CPD,343543
DBG001,2021,KPI_ReachH_CPD,416779
DBG001,2021,KPI_ReachHI_CPD,12402
DBG001,2021,KPI_ReachHPM_CPD,17480
DBG001,2021,KPI_ReachL_CPD,454767
DBG001,2021,KPI_ReachLTSPD_CPD,477028
DBG001,2021,KPI_ReachM_CPD,16177
DBG001,2021,KPI_ReachRCRCEd_CPD,4652
DBG001,2021,KPI_ReachS_CPD,819
DBG001,2021,KPI_ReachSI_CPD,202341
DBG001,2021,KPI_ReachWASH_CPD,195616
DBG001,2021,KPI_TrainFA_Tot,79645
DBG001,2021,KPI_DonBlood_Tot,159700
DBG001,2021,KPI_PeopleVol_Tot,16750
DBG001,2021,KPI_PStaff_Tot,498
DBG001,2021,KPI_noLocalUnits,35
DBG001,2021,KPI_IncomeLC_CHF,12434190
DBG001,2021,KPI_expenditureLC_CHF,12435085
DKH001,2021,KPI_Climate_CPD,
DKH001,2021,KPI_ClimateHeat_CPD,
DKH001,2021,KPI_ReachCTP_CPD,1996
DKH001,2021,KPI_ReachDRER_CPD,479016
DKH001,2021,KPI_ReachDRR_CPD,145671
DKH001,2021,KPI_ReachH_CPD,1850554
DKH001,2021,KPI_ReachHI_CPD,
DKH001,2021,KPI_ReachHPM_CPD,1441
DKH001,2021,KPI_ReachL_CPD,15019
DKH001,2021,KPI_ReachLTSPD_CPD,2958192
DKH001,2021,KPI_ReachM_CPD,7895
DKH001,2021,KPI_ReachRCRCEd_CPD,5082
DKH001,2021,KPI_ReachS_CPD,3643
DKH001,2021,KPI_ReachSI_CPD,555
DKH001,2021,KPI_ReachWASH_CPD,8196
DKH001,2021,KPI_TrainFA_Tot,1465
DKH001,2021,KPI_DonBlood_Tot,
DKH001,2021,KPI_PeopleVol_Tot,53792
DKH001,2021,KPI_PStaff_Tot,378
DKH001,2021,KPI_noLocalUnits,1880
DKH001,2021,KPI_IncomeLC_CHF,
DKH001,2021,KPI_expenditureLC_CHF,
DCM001,2021,KPI_Climate_CPD,
DCM001,2021,KPI_ClimateHeat_CPD,
DCM001,2021,KPI_ReachCTP_CPD,13140
DCM001,2021,KPI_ReachDRER_CPD,200
DCM001,2021,KPI_ReachDRR_CPD,226318
DCM001,2021,KPI_ReachH_CPD,527916
DCM001,2021,KPI_ReachHI_CPD,1340
DCM001,2021,KPI_ReachHPM_CPD,1880
DCM001,2021,KPI_ReachL_CPD,92620
DCM001,2021,KPI_ReachLTSPD_CPD,248671
DCM001,2021,KPI_ReachM_CPD,
DCM001,2021,KPI_ReachRCRCEd_CPD,0
DCM001,2021,KPI_ReachS_CPD,
DCM001,2021,KPI_ReachSI_CPD,86
DCM001,2021,KPI_ReachWASH_CPD,37493
DCM001,2021,KPI_TrainFA_Tot,3306
DCM001,2021,KPI_DonBlood_Tot,
DCM001,2021,KPI_PeopleVol_Tot,72000
DCM001,2021,KPI_PStaff_Tot,42
DCM001,2021,KPI_noLocalUnits,360
DCM001,2021,KPI_IncomeLC_CHF,2299358
DCM001,2021,KPI_expenditureLC_CHF,2182662
DCL001,2021,KPI_Climate_CPD,
DCL001,2021,KPI_ClimateHeat_CPD,904
DCL001,2021,KPI_ReachCTP_CPD,440
DCL001,2021,KPI_ReachDRER_CPD,850
DCL001,2021,KPI_ReachDRR_CPD,990
DCL001,2021,KPI_ReachH_CPD,8500
DCL001,2021,KPI_ReachHI_CPD,
DCL001,2021,KPI_ReachHPM_CPD,824
DCL001,2021,KPI_ReachL_CPD,2340
DCL001,2021,KPI_ReachLTSPD_CPD,620
DCL001,2021,KPI_ReachM_CPD,7268
DCL001,2021,KPI_ReachRCRCEd_CPD,8600
DCL001,2021,KPI_ReachS_CPD,128
DCL001,2021,KPI_ReachSI_CPD,108
DCL001,2021,KPI_ReachWASH_CPD,204
DCL001,2021,KPI_TrainFA_Tot,3000
DCL001,2021,KPI_DonBlood_Tot,1390
DCL001,2021,KPI_PeopleVol_Tot,3000
DCL001,2021,KPI_PStaff_Tot,32
DCL001,2021,KPI_noLocalUnits,145
DCL001,2021,KPI_IncomeLC_CHF,810153
DCL001,2021,KPI_expenditureLC_CHF,800139
DCO001,2021,KPI_Climate_CPD,
DCO001,2021,KPI_ClimateHeat_CPD,
DCO001,2021,KPI_ReachCTP_CPD,14496
DCO001,2021,KPI_ReachDRER_CPD,347172
DCO001,2021,KPI_ReachDRR_CPD,4087707
DCO001,2021,KPI_ReachH_CPD,3423421
DCO001,2021,KPI_ReachHI_CPD,267106
DCO001,2021,KPI_ReachHPM_CPD,70576
DCO001,2021,KPI_ReachL_CPD,868
DCO001,2021,KPI_ReachLTSPD_CPD,735088
DCO001,2021,KPI_ReachM_CPD,663644
DCO001,2021,KPI_ReachRCRCEd_CPD,279508
DCO001,2021,KPI_ReachS_CPD,31876
DCO001,2021,KPI_ReachSI_CPD,413362
DCO001,2021,KPI_ReachWASH_CPD,223405
DCO001,2021,KPI_TrainFA_Tot,
DCO001,2021,KPI_DonBlood_Tot,130141
DCO001,2021,KPI_PeopleVol_Tot,25722
DCO001,2021,KPI_PStaff_Tot,3149
DCO001,2021,KPI_noLocalUnits,209
DCO001,2021,KPI_IncomeLC_CHF,29853079
DCO001,2021,KPI_expenditureLC_CHF,29144839
DCG001,2021,KPI_Climate_CPD,
DCG001,2021,KPI_ClimateHeat_CPD,
DCG001,2021,KPI_ReachCTP_CPD,1721
DCG001,2021,KPI_ReachDRER_CPD,
DCG001,2021,KPI_ReachDRR_CPD,
DCG001,2021,KPI_ReachH_CPD,5411
DCG001,2021,KPI_ReachHI_CPD,87910
DCG001,2021,KPI_ReachHPM_CPD,860
DCG001,2021,KPI_ReachL_CPD,
DCG001,2021,KPI_ReachLTSPD_CPD,
DCG001,2021,KPI_ReachM_CPD,
DCG001,2021,KPI_ReachRCRCEd_CPD,119211
DCG001,2021,KPI_ReachS_CPD,
DCG001,2021,KPI_ReachSI_CPD,8797
DCG001,2021,KPI_ReachWASH_CPD,19898
DCG001,2021,KPI_TrainFA_Tot,0
DCG001,2021,KPI_DonBlood_Tot,
DCG001,2021,KPI_PeopleVol_Tot,13000
DCG001,2021,KPI_PStaff_Tot,20
DCG001,2021,KPI_noLocalUnits,12
DCG001,2021,KPI_IncomeLC_CHF,667473
DCG001,2021,KPI_expenditureLC_CHF,665762
DCR001,2021,KPI_Climate_CPD,5000
DCR001,2021,KPI_ClimateHeat_CPD,0
DCR001,2021,KPI_ReachCTP_CPD,4746
DCR001,2021,KPI_ReachDRER_CPD,16865
DCR001,2021,KPI_ReachDRR_CPD,460
DCR001,2021,KPI_ReachH_CPD,26400
DCR001,2021,KPI_ReachHI_CPD,0
DCR001,2021,KPI_ReachHPM_CPD,900
DCR001,2021,KPI_ReachL_CPD,
DCR001,2021,KPI_ReachLTSPD_CPD,257
DCR001,2021,KPI_ReachM_CPD,6000
DCR001,2021,KPI_ReachRCRCEd_CPD,0
DCR001,2021,KPI_ReachS_CPD,
DCR001,2021,KPI_ReachSI_CPD,377
DCR001,2021,KPI_ReachWASH_CPD,27167
DCR001,2021,KPI_TrainFA_Tot,2922
DCR001,2021,KPI_DonBlood_Tot,0
DCR001,2021,KPI_PeopleVol_Tot,4884
DCR001,2021,KPI_PStaff_Tot,1235
DCR001,2021,KPI_noLocalUnits,135
DCR001,2021,KPI_IncomeLC_CHF,32616034
DCR001,2021,KPI_expenditureLC_CHF,32538844
DHR001,2021,KPI_Climate_CPD,517
DHR001,2021,KPI_ClimateHeat_CPD,0
DHR001,2021,KPI_ReachCTP_CPD,79317
DHR001,2021,KPI_ReachDRER_CPD,102493
DHR001,2021,KPI_ReachDRR_CPD,5279
DHR001,2021,KPI_ReachH_CPD,719104
DHR001,2021,KPI_ReachHI_CPD,0
DHR001,2021,KPI_ReachHPM_CPD,18815
DHR001,2021,KPI_ReachL_CPD,102361
DHR001,2021,KPI_ReachLTSPD_CPD,383264
DHR001,2021,KPI_ReachM_CPD,7270
DHR001,2021,KPI_ReachRCRCEd_CPD,107671
DHR001,2021,KPI_ReachS_CPD,9967
DHR001,2021,KPI_ReachSI_CPD,2744
DHR001,2021,KPI_ReachWASH_CPD,2075129
DHR001,2021,KPI_TrainFA_Tot,33453
DHR001,2021,KPI_DonBlood_Tot,
DHR001,2021,KPI_PeopleVol_Tot,8944
DHR001,2021,KPI_PStaff_Tot,1739
DHR001,2021,KPI_noLocalUnits,131
DHR001,2021,KPI_IncomeLC_CHF,16024155
DHR001,2021,KPI_expenditureLC_CHF,16410428
DCY001,2021,KPI_Climate_CPD,
DCY001,2021,KPI_ClimateHeat_CPD,
DCY001,2021,KPI_ReachCTP_CPD,
DCY001,2021,KPI_ReachDRER_CPD,13536
DCY001,2021,KPI_ReachDRR_CPD,
DCY001,2021,KPI_ReachH_CPD,486
DCY001,2021,KPI_ReachHI_CPD,
DCY001,2021,KPI_ReachHPM_CPD,238
DCY001,2021,KPI_ReachL_CPD,5803
DCY001,2021,KPI_ReachLTSPD_CPD,9353
DCY001,2021,KPI_ReachM_CPD,16389
DCY001,2021,KPI_ReachRCRCEd_CPD,345
DCY001,2021,KPI_ReachS_CPD,
DCY001,2021,KPI_ReachSI_CPD,
DCY001,2021,KPI_ReachWASH_CPD,
DCY001,2021,KPI_TrainFA_Tot,955
DCY001,2021,KPI_DonBlood_Tot,491
DCY001,2021,KPI_PeopleVol_Tot,2134
DCY001,2021,KPI_PStaff_Tot,44
DCY001,2021,KPI_noLocalUnits,10
DCY001,2021,KPI_IncomeLC_CHF,1017175
DCY001,2021,KPI_expenditureLC_CHF,1017175
DCZ001,2021,KPI_Climate_CPD,
DCZ001,2021,KPI_ClimateHeat_CPD,
DCZ001,2021,KPI_ReachCTP_CPD,9432
DCZ001,2021,KPI_ReachDRER_CPD,166292
DCZ001,2021,KPI_ReachDRR_CPD,754920
DCZ001,2021,KPI_ReachH_CPD,47944
DCZ001,2021,KPI_ReachHI_CPD,93368
DCZ001,2021,KPI_ReachHPM_CPD,7408
DCZ001,2021,KPI_ReachL_CPD,
DCZ001,2021,KPI_ReachLTSPD_CPD,297036
DCZ001,2021,KPI_ReachM_CPD,
DCZ001,2021,KPI_ReachRCRCEd_CPD,6060
DCZ001,2021,KPI_ReachS_CPD,
DCZ001,2021,KPI_ReachSI_CPD,
DCZ001,2021,KPI_ReachWASH_CPD,
DCZ001,2021,KPI_TrainFA_Tot,33394
DCZ001,2021,KPI_DonBlood_Tot,228459
DCZ001,2021,KPI_PeopleVol_Tot,14410
DCZ001,2021,KPI_PStaff_Tot,585
DCZ001,2021,KPI_noLocalUnits,64
DCZ001,2021,KPI_IncomeLC_CHF,
DCZ001,2021,KPI_expenditureLC_CHF,
DDO001,2021,KPI_Climate_CPD,0
DDO001,2021,KPI_ClimateHeat_CPD,0
DDO001,2021,KPI_ReachCTP_CPD,
DDO001,2021,KPI_ReachDRER_CPD,
DDO001,2021,KPI_ReachDRR_CPD,4134
DDO001,2021,KPI_ReachH_CPD,158024
DDO001,2021,KPI_ReachHI_CPD,279938
DDO001,2021,KPI_ReachHPM_CPD,0
DDO001,2021,KPI_ReachL_CPD,
DDO001,2021,KPI_ReachLTSPD_CPD,15091
DDO001,2021,KPI_ReachM_CPD,8120
DDO001,2021,KPI_ReachRCRCEd_CPD,
DDO001,2021,KPI_ReachS_CPD,31085
DDO001,2021,KPI_ReachSI_CPD,0
DDO001,2021,KPI_ReachWASH_CPD,3517845
DDO001,2021,KPI_TrainFA_Tot,1609
DDO001,2021,KPI_DonBlood_Tot,68085
DDO001,2021,KPI_PeopleVol_Tot,14004
DDO001,2021,KPI_PStaff_Tot,980
DDO001,2021,KPI_noLocalUnits,125
DDO001,2021,KPI_IncomeLC_CHF,12318896
DDO001,2021,KPI_expenditureLC_CHF,11715741
DEC001,2021,KPI_Climate_CPD,
DEC001,2021,KPI_ClimateHeat_CPD,
DEC001,2021,KPI_ReachCTP_CPD,45640
DEC001,2021,KPI_ReachDRER_CPD,620675
DEC001,2021,KPI_ReachDRR_CPD,86095
DEC001,2021,KPI_ReachH_CPD,1630075
DEC001,2021,KPI_ReachHI_CPD,362421
DEC001,2021,KPI_ReachHPM_CPD,12741
DEC001,2021,KPI_ReachL_CPD,3870
DEC001,2021,KPI_ReachLTSPD_CPD,461465
DEC001,2021,KPI_ReachM_CPD,295370
DEC001,2021,KPI_ReachRCRCEd_CPD,34
DEC001,2021,KPI_ReachS_CPD,
DEC001,2021,KPI_ReachSI_CPD,
DEC001,2021,KPI_ReachWASH_CPD,705140
DEC001,2021,KPI_TrainFA_Tot,5412
DEC001,2021,KPI_DonBlood_Tot,216148
DEC001,2021,KPI_PeopleVol_Tot,8125
DEC001,2021,KPI_PStaff_Tot,209
DEC001,2021,KPI_noLocalUnits,106
DEC001,2021,KPI_IncomeLC_CHF,25043629
DEC001,2021,KPI_expenditureLC_CHF,24034200
DEG001,2021,KPI_Climate_CPD,201915
DEG001,2021,KPI_ClimateHeat_CPD,204838
DEG001,2021,KPI_ReachCTP_CPD,7161
DEG001,2021,KPI_ReachDRER_CPD,212190
DEG001,2021,KPI_ReachDRR_CPD,77746
DEG001,2021,KPI_ReachH_CPD,483340
DEG001,2021,KPI_ReachHI_CPD,606555
DEG001,2021,KPI_ReachHPM_CPD,207831
DEG001,2021,KPI_ReachL_CPD,24810
DEG001,2021,KPI_ReachLTSPD_CPD,378246
DEG001,2021,KPI_ReachM_CPD,11726
DEG001,2021,KPI_ReachRCRCEd_CPD,213998
DEG001,2021,KPI_ReachS_CPD,364
DEG001,2021,KPI_ReachSI_CPD,38509
DEG001,2021,KPI_ReachWASH_CPD,383052
DEG001,2021,KPI_TrainFA_Tot,9416
DEG001,2021,KPI_DonBlood_Tot,102599
DEG001,2021,KPI_PeopleVol_Tot,30226
DEG001,2021,KPI_PStaff_Tot,391
DEG001,2021,KPI_noLocalUnits,36
DEG001,2021,KPI_IncomeLC_CHF,9780921
DEG001,2021,KPI_expenditureLC_CHF,8872693
DFI001,2021,KPI_Climate_CPD,
DFI001,2021,KPI_ClimateHeat_CPD,
DFI001,2021,KPI_ReachCTP_CPD,104
DFI001,2021,KPI_ReachDRER_CPD,
DFI001,2021,KPI_ReachDRR_CPD,
DFI001,2021,KPI_ReachH_CPD,2228
DFI001,2021,KPI_ReachHI_CPD,
DFI001,2021,KPI_ReachHPM_CPD,37595
DFI001,2021,KPI_ReachL_CPD,
DFI001,2021,KPI_ReachLTSPD_CPD,329
DFI001,2021,KPI_ReachM_CPD,3497
DFI001,2021,KPI_ReachRCRCEd_CPD,
DFI001,2021,KPI_ReachS_CPD,
DFI001,2021,KPI_ReachSI_CPD,28328
DFI001,2021,KPI_ReachWASH_CPD,
DFI001,2021,KPI_TrainFA_Tot,73067
DFI001,2021,KPI_DonBlood_Tot,117882
DFI001,2021,KPI_PeopleVol_Tot,25000
DFI001,2021,KPI_PStaff_Tot,192
DFI001,2021,KPI_noLocalUnits,436
DFI001,2021,KPI_IncomeLC_CHF,160650692
DFI001,2021,KPI_expenditureLC_CHF,149784595
DGA001,2021,KPI_Climate_CPD,0
DGA001,2021,KPI_ClimateHeat_CPD,
DGA001,2021,KPI_ReachCTP_CPD,
DGA001,2021,KPI_ReachDRER_CPD,139
DGA001,2021,KPI_ReachDRR_CPD,104
DGA001,2021,KPI_ReachH_CPD,31280
DGA001,2021,KPI_ReachHI_CPD,0
DGA001,2021,KPI_ReachHPM_CPD,0
DGA001,2021,KPI_ReachL_CPD,
DGA001,2021,KPI_ReachLTSPD_CPD,0
DGA001,2021,KPI_ReachM_CPD,0
DGA001,2021,KPI_ReachRCRCEd_CPD,
DGA001,2021,KPI_ReachS_CPD,
DGA001,2021,KPI_ReachSI_CPD,
DGA001,2021,KPI_ReachWASH_CPD,0
DGA001,2021,KPI_TrainFA_Tot,288
DGA001,2021,KPI_DonBlood_Tot,
DGA001,2021,KPI_PeopleVol_Tot,1500
DGA001,2021,KPI_PStaff_Tot,39
DGA001,2021,KPI_noLocalUnits,9
DGA001,2021,KPI_IncomeLC_CHF,970025
DGA001,2021,KPI_expenditureLC_CHF,1028551
DDE001,2021,KPI_Climate_CPD,0
DDE001,2021,KPI_ClimateHeat_CPD,0
DDE001,2021,KPI_ReachCTP_CPD,0
DDE001,2021,KPI_ReachDRER_CPD,13000
DDE001,2021,KPI_ReachDRR_CPD,440070
DDE001,2021,KPI_ReachH_CPD,954832
DDE001,2021,KPI_ReachHI_CPD,
DDE001,2021,KPI_ReachHPM_CPD,
DDE001,2021,KPI_ReachL_CPD,173918
DDE001,2021,KPI_ReachLTSPD_CPD,
DDE001,2021,KPI_ReachM_CPD,0
